ID,First_Name,Last_Name,Gender,DOB,Age,Organisation,Rank,Operational_Region,Operational_City,ChildID
Cos0002377,Alfredo,Benedetti,M,13/09/1960,61,Cosa Nostra,Soldier,Sicily,Vittoria,Cos0004353
Cos0004912,Ezio,Benedetti,M,08/03/1974,48,Cosa Nostra,Associate,Sicily,Trapani,
Cos0002152,Fabrizio,Benedetti,M,06/10/1982,39,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0003452
Cos0000314,Gianluca,Benedetti,M,13/07/1959,62,Cosa Nostra,Capo,Sicily,Palermo,Cos0003452
Cos0005241,Monica,Benedetti,F,17/05/2004,17,Cosa Nostra,Associate,Sicily,Palermo,
Cos0000488,Valerio,Benedetti,M,23/08/1993,28,Cosa Nostra,Capo,Sicily,Syracuse,
Cos0004667,Diego,Benedetti,M,29/05/1972,49,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0003119,Elio,Benedetti,M,27/02/1985,37,Cosa Nostra,Soldier,Sicily,Vittoria,Cos0005241
Cos0003244,Michele,Benedetti,M,16/10/1962,59,Cosa Nostra,Soldier,Sicily,Palermo,Cos0005241
Cos0000083,Alessio,Benedetti,M,16/05/1962,59,Cosa Nostra,Boss,Sicily,Gela,Cos0000488
Cos0002572,Riccardo,Benedetti,M,02/05/2004,17,Cosa Nostra,Soldier,Sicily,Ragusa,
Cos0002905,Tiziano,Benedetti,M,17/09/1979,42,Cosa Nostra,Soldier,Sicily,Catania,
Cos0001832,Salvatore,Benedetti,M,19/01/1956,66,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0003277,Nives,Benedetti,F,15/09/1987,34,Cosa Nostra,Soldier,Sicily,Messina,Cos0002572
Cos0001499,Raul,Benedetti,M,14/10/1988,33,Cosa Nostra,Soldier,Sicily,Gela,
Cos0004793,Lapo,Benedetti,M,08/08/1988,33,Cosa Nostra,Associate,Sicily,Catania,
Cos0002888,Elio,Benedetti,M,25/11/1998,23,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0002938,Alberto,Benedetti,M,30/08/1972,49,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0000909,Ezio,Benedetti,M,16/01/1964,58,Cosa Nostra,Capo,Sicily,Syracuse,Cos0001499
Cos0004836,Diego,Benedetti,M,20/01/1949,73,Cosa Nostra,Associate,Sicily,Catania,Cos0004793
Cos0000760,Simone,Benedetti,M,11/01/1956,66,Cosa Nostra,Capo,Sicily,Ragusa,Cos0002888
Cos0001427,Federico,Benedetti,M,30/03/1993,29,Cosa Nostra,Capo,Sicily,Vittoria,
Cos0003429,Sergio,Benedetti,M,19/03/1980,42,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0003379,Salvo,Benedetti,M,23/02/1952,70,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0005054,Daniele,Benedetti,M,07/07/1989,32,Cosa Nostra,Associate,Sicily,Palermo,
Cos0001787,Fulvio,Benedetti,M,19/01/1983,39,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0003706,Sergio,Benedetti,M,10/09/1992,29,Cosa Nostra,Soldier,Sicily,Gela,
Cos0000291,Pietro,Benedetti,M,16/02/1969,53,Cosa Nostra,Capo,Sicily,Marsala,Cos0005054
Cos0002951,Domenico,Benedetti,M,26/07/1991,30,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0003210,Massimo,Benedetti,M,26/02/1976,46,Cosa Nostra,Soldier,Sicily,Catania,Cos0003706
Ndr0003849,Federico,Barone,M,22/01/1962,60,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0000453,Guido,Barone,M,24/03/1995,27,'Ndrangheta,Capo,Calabria,Montalto Uffugo,
Ndr0003841,Raul,Barone,M,03/08/2000,21,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0002545,Gioele,Barone,M,23/07/2004,17,'Ndrangheta,Soldier,Calabria,Crotone,
Cam0003528,Samuele,Barone,M,01/06/1962,59,Camorra,Soldier,Campania,Naples,
Cos0000563,Lavinia,Barone,F,09/09/1984,37,Cosa Nostra,Capo,Sicily,Caltanissetta,
Cos0000077,Alfredo,Barone,M,18/10/1977,44,Cosa Nostra,Boss,Sicily,Gela,
Cos0000102,Edoardo,Barone,M,11/08/1961,60,Cosa Nostra,UnderBoss,Sicily,Syracuse,
Ndr0005528,Salvatore,Rossetti,M,26/11/1981,40,'Ndrangheta,Associate,Calabria,Reggio Calabria,
Ndr0003766,Saverio,Rossetti,M,29/12/1999,22,'Ndrangheta,Soldier,Calabria,Lamezia Terme,
Ndr0000305,Michele,Rossetti,M,16/12/1951,70,'Ndrangheta,Capo,Calabria,Vibo Valentia,
Ndr0004379,Adriano,Rossetti,M,01/09/1964,57,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0005528
Ndr0004000,Sara,Rossetti,F,17/04/1984,37,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0004976,Aldo,Rossetti,M,08/06/1950,71,'Ndrangheta,Soldier,Calabria,Corigliano-Rossano,Ndr0003766
Ndr0001575,Vittorio,Rossetti,M,09/08/1994,27,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,
Ndr0000397,Mauro,Rossetti,M,27/06/1948,73,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,Ndr0004000
Ndr0003561,Maurizio,Rossetti,M,16/10/1975,46,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0000245,Valerio,Rossetti,M,27/11/1965,56,'Ndrangheta,Capo,Calabria,Castrovillari,Ndr0001575
Ndr0000159,Emilio,Rossetti,M,10/12/1955,66,'Ndrangheta,UnderBoss,Calabria,Catanzaro,Ndr0001575
Ndr0005637,Augusto,Rossetti,M,13/02/1960,62,'Ndrangheta,Associate,Calabria,Rende,
Ndr0002729,Margherita,Rossetti,F,30/08/1974,47,'Ndrangheta,Soldier,Calabria,Reggio Calabria,
Ndr0001515,Domenico,Rossetti,M,10/10/1959,62,'Ndrangheta,Capo,Calabria,Crotone,
Ndr0001006,Rocco,Rossetti,M,02/07/1962,59,'Ndrangheta,Capo,Calabria,Rende,
Ndr0000214,Mauro,Rossetti,M,31/07/1957,64,'Ndrangheta,Capo,Calabria,Acri,Ndr0002729
Ndr0002565,Neri,Rossetti,M,25/08/1948,73,'Ndrangheta,Soldier,Calabria,Catanzaro,Ndr0002729
Ndr0000683,Corrado,Rossetti,M,11/02/1993,29,'Ndrangheta,Capo,Calabria,Reggio Calabria,
Ndr0000347,Alfredo,Rossetti,M,30/09/1970,51,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,
Ndr0002685,Edoardo,Rossetti,M,13/04/1954,67,'Ndrangheta,Soldier,Calabria,Catanzaro,
Ndr0000098,Alessio,Rossetti,M,27/05/1972,49,'Ndrangheta,Boss,Calabria,Crotone,Ndr0000683
Ndr0002184,Lucio,Rossetti,M,11/02/1995,27,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0005494,Carlo,Rossetti,M,28/11/1979,42,'Ndrangheta,Associate,Calabria,Castrovillari,
Ndr0003289,Sebastiano,Rossetti,M,29/10/2001,20,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0002409,Ruggero,Rossetti,M,15/09/1950,71,'Ndrangheta,Soldier,Calabria,Vibo Valentia,Ndr0000098
Ndr0003386,Umberto,Rossetti,M,22/04/1973,48,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,Ndr0002184
Ndr0001227,Edoardo,Rossetti,M,07/05/1971,50,'Ndrangheta,Capo,Calabria,Cosenza,Ndr0003289
Ndr0004121,Lorenzo,Rossetti,M,08/05/1990,31,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0001144,Riccardo,Rossetti,M,02/09/1984,37,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,
Ndr0000523,Rocco,Rossetti,M,10/05/1962,59,'Ndrangheta,Capo,Calabria,Vibo Valentia,
Ndr0003405,Valerio,Rossetti,M,01/05/1959,62,'Ndrangheta,Soldier,Calabria,Rende,Ndr0004121
Ndr0003896,Mattia,Rossetti,M,29/06/1972,49,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0004121
Ndr0003966,Giovanni,Rossetti,M,07/10/1974,47,'Ndrangheta,Soldier,Calabria,Reggio Calabria,
Ndr0003969,Massimo,Rossetti,M,14/09/1954,67,'Ndrangheta,Soldier,Calabria,Lamezia Terme,
Ndr0003971,Federico,Rossetti,M,14/11/2002,19,'Ndrangheta,Soldier,Calabria,Reggio Calabria,
Ndr0005353,Walter,Rossetti,M,21/02/1968,54,'Ndrangheta,Associate,Calabria,Rende,
Ndr0003206,Lorenzo,Rossetti,M,14/01/1961,61,'Ndrangheta,Soldier,Calabria,Rende,
Ndr0002271,Ernesto,Rossetti,M,27/10/1957,64,'Ndrangheta,Soldier,Calabria,Vibo Valentia,Ndr0003971
Cam0005526,Daniele,Rossetti,M,02/10/1983,38,Camorra,Soldier,Campania,Caserta,
Cam0000346,Luigi,Rossetti,M,26/08/1979,42,Camorra,Capo,Campania,Benevento,
Cam0004848,Giulio,Rossetti,M,01/01/1998,24,Camorra,Soldier,Campania,Benevento,
Cam0000602,Mario,Rossetti,M,26/03/1972,50,Camorra,Capo,Campania,Salerno,
Cam0002031,Mario,Rossetti,M,09/01/1996,26,Camorra,Soldier,Campania,Benevento,
Cam0005804,Ilaria,Rossetti,F,08/06/1979,42,Camorra,Associate,Campania,Avellino,Cam0004848
Cam0001687,Antonello,Rossetti,M,05/05/1966,55,Camorra,Capo,Campania,Caserta,Cam0004848
Cam0001413,Rebecca,Rossetti,F,28/03/1990,32,Camorra,Capo,Campania,Avellino,
Cam0002529,Marco,Rossetti,M,21/05/1959,62,Camorra,Soldier,Campania,Caserta,Cam0002031
Cam0004987,Alberto,Rossetti,M,25/03/1990,32,Camorra,Soldier,Campania,Avellino,
Cam0006148,Maurizio,Rossetti,M,20/07/1966,55,Camorra,Associate,Campania,Naples,Cam0001413
Cam0000043,Ezio,Rossetti,M,21/12/1984,37,Camorra,Boss,Campania,Salerno,
Cam0005091,Mirco,Rossetti,M,31/01/1981,41,Camorra,Soldier,Campania,Salerno,
Cam0000643,Angelo,Rossetti,M,26/11/1977,44,Camorra,Capo,Campania,Naples,
Cam0006481,Saverio,Rossetti,M,11/12/1999,22,Camorra,Associate,Campania,Salerno,
Cam0005924,Massimiliano,Rossetti,M,30/10/1992,29,Camorra,Associate,Campania,Caserta,
Cam0000788,Pietro,Rossetti,M,17/11/1994,27,Camorra,Capo,Campania,Salerno,
Cam0005655,Zeno,Rossetti,M,25/05/1966,55,Camorra,Soldier,Campania,Salerno,Cam0006481
Cam0003454,Iole,Rossetti,F,16/12/1981,40,Camorra,Soldier,Campania,Naples,Cam0006481
Cam0003765,Nicola,Rossetti,M,17/12/2004,17,Camorra,Soldier,Campania,Naples,
Cam0000153,Luigi,Rossetti,M,24/03/1962,60,Camorra,UnderBoss,Campania,Benevento,Cam0000788
Cam0003325,Dario,Rossetti,M,23/07/1973,48,Camorra,Soldier,Campania,Avellino,
Cam0002130,Edoardo,Rossetti,M,09/02/1973,49,Camorra,Soldier,Campania,Avellino,Cam0003765
Cam0002182,Renato,Rossetti,M,05/03/1988,34,Camorra,Soldier,Campania,Benevento,Cam0003765
Cam0003033,Lorenzo,Rossetti,M,20/09/1947,74,Camorra,Soldier,Campania,Benevento,Cam0003325
Cam0001287,Filippo,Rossetti,M,28/07/1990,31,Camorra,Capo,Campania,Avellino,
Cam0002134,Corrado,Rossetti,M,25/08/1963,58,Camorra,Soldier,Campania,Benevento,Cam0002182
Cam0000425,Silvio,Rossetti,M,18/11/1982,39,Camorra,Capo,Campania,Naples,
Cam0004576,Antonello,Rossetti,M,06/01/1991,31,Camorra,Soldier,Campania,Benevento,
Cam0003009,Vincenzo,Rossetti,M,19/08/1992,29,Camorra,Soldier,Campania,Caserta,
Cam0003444,Ezio,Rossetti,M,11/02/2003,19,Camorra,Soldier,Campania,Caserta,
Sac0000386,Federico,Rossetti,M,25/06/1958,63,Sacra Corona Unita,Capo,Puglia,Andria,
Sac0001587,Riccardo,Rossetti,M,15/01/2001,21,Sacra Corona Unita,Soldier,Puglia,Taranto,
Sac0001903,Guido,Rossetti,M,04/11/1958,63,Sacra Corona Unita,Associate,Puglia,Foggia,
Sac0001967,Fulvio,Rossetti,M,23/03/1987,35,Sacra Corona Unita,Associate,Puglia,Andria,
Sac0001601,Susanna,Rossetti,F,09/05/2004,17,Sacra Corona Unita,Soldier,Puglia,Taranto,
Sac0000666,Simone,Rossetti,M,18/04/1967,54,Sacra Corona Unita,Soldier,Puglia,Bari,Sac0001587
Sac0000493,Camillo,Rossetti,M,29/10/1995,26,Sacra Corona Unita,Capo,Puglia,Foggia,
Sac0001181,Carlo,Rossetti,M,27/02/1949,73,Sacra Corona Unita,Soldier,Puglia,Foggia,Sac0001967
Sac0000101,Pietro,Rossetti,M,01/08/1949,72,Sacra Corona Unita,Capo,Puglia,Bari,Sac0001601
Cos0005200,Lucio,Rossetti,M,27/09/1982,39,Cosa Nostra,Associate,Sicily,Vittoria,
Cos0003268,Biagio,Rossetti,M,24/05/2003,18,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0005136,Cristian,Rossetti,M,11/11/1959,62,Cosa Nostra,Associate,Sicily,Ragusa,
Cos0002379,Sergio,Rossetti,M,15/01/1994,28,Cosa Nostra,Soldier,Sicily,Gela,
Cos0000553,Sergio,Rossetti,M,25/11/1987,34,Cosa Nostra,Capo,Sicily,Catania,
Cos0000799,Valentino,Rossetti,M,14/05/1993,28,Cosa Nostra,Capo,Sicily,Vittoria,
Cos0000830,Michele,Rossetti,M,30/04/1966,55,Cosa Nostra,Capo,Sicily,Messina,Cos0002379
Cos0004935,Marta,Rossetti,F,31/05/1963,58,Cosa Nostra,Associate,Sicily,Vittoria,Cos0002379
Cos0003417,Edoardo,Rossetti,M,19/01/1967,55,Cosa Nostra,Soldier,Sicily,Catania,Cos0000553
Cos0004834,Dario,Rossetti,M,03/03/1951,71,Cosa Nostra,Associate,Sicily,Gela,Cos0000799
Cos0004941,Ferdinando,Rossetti,M,17/07/1986,35,Cosa Nostra,Associate,Sicily,Ragusa,
Cos0002183,Elisa,Rossetti,F,22/03/1956,66,Cosa Nostra,Soldier,Sicily,Palermo,
Cos0002243,Ada,Rossetti,F,18/10/1977,44,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0004472,Raffaele,Rossetti,M,11/12/1974,47,Cosa Nostra,Soldier,Sicily,Vittoria,
Cos0002446,Gabriele,Rossetti,M,13/10/1997,24,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0003973,Federico,Rossetti,M,12/03/1996,26,Cosa Nostra,Soldier,Sicily,Gela,
Cos0001629,Paolo,Rossetti,M,17/10/1972,49,Cosa Nostra,Soldier,Sicily,Syracuse,
Cos0003048,Fabio,Rossetti,M,16/11/1992,29,Cosa Nostra,Soldier,Sicily,Gela,
Cos0001488,Vincenzo,Rossetti,M,22/02/1960,62,Cosa Nostra,Capo,Sicily,Palermo,Cos0002446
Cos0000171,Augusto,Rossetti,M,24/07/1984,37,Cosa Nostra,UnderBoss,Sicily,Gela,
Cos0001271,Bernardo,Rossetti,M,31/08/1973,48,Cosa Nostra,Capo,Sicily,Marsala,Cos0003048
Cos0002211,Angelo,Rossetti,M,03/06/1991,30,Cosa Nostra,Soldier,Sicily,Caltanissetta,
Cos0003163,Raffaello,Rossetti,M,18/07/1976,45,Cosa Nostra,Soldier,Sicily,Messina,
Cos0002048,Fulvio,Rossetti,M,09/12/1958,63,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0000171
Cos0002384,Zeno,Rossetti,M,02/01/1986,36,Cosa Nostra,Soldier,Sicily,Trapani,
Cos0004808,Giulio,Rossetti,M,10/11/1984,37,Cosa Nostra,Associate,Sicily,Marsala,
Cos0002554,Ernesto,Rossetti,M,11/10/1993,28,Cosa Nostra,Soldier,Sicily,Marsala,
Cos0001762,Fausto,Rossetti,M,16/06/1963,58,Cosa Nostra,Soldier,Sicily,Marsala,Cos0002384
Cos0001665,Alessio,Rossetti,M,13/07/1954,67,Cosa Nostra,Soldier,Sicily,Caltanissetta,Cos0002384
Cos0000554,Giacomo,Rossetti,M,19/01/1949,73,Cosa Nostra,Capo,Sicily,Vittoria,Cos0004808
Cos0005173,Mario,Rossetti,M,24/04/1968,53,Cosa Nostra,Associate,Sicily,Marsala,Cos0002554
Cos0005465,Alessandro,Rossetti,M,28/11/1961,60,Cosa Nostra,Associate,Sicily,Marsala,
Cos0000099,Samuele,Rossetti,M,06/03/1972,50,Cosa Nostra,Boss,Sicily,Caltanissetta,
Ndr0002165,Elio,Caputo,M,08/11/2005,16,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0005482,Matteo,Caputo,M,10/03/1948,74,'Ndrangheta,Associate,Calabria,Crotone,
Ndr0004483,Angelo,Caputo,M,18/03/1981,41,'Ndrangheta,Soldier,Calabria,Acri,
Ndr0002491,Valerio,Caputo,M,17/05/1969,52,'Ndrangheta,Soldier,Calabria,Crotone,Ndr0002165
Ndr0000751,Dario,Caputo,M,27/04/1970,51,'Ndrangheta,Capo,Calabria,Cosenza,Ndr0002165
Ndr0005303,Fabiana,Caputo,F,21/09/1949,72,'Ndrangheta,Associate,Calabria,Catanzaro,Ndr0004483
Ndr0000909,Valerio,Caputo,M,21/01/1990,32,'Ndrangheta,Capo,Calabria,Corigliano-Rossano,
Ndr0003571,Paolo,Caputo,M,01/10/1972,49,'Ndrangheta,Soldier,Calabria,Lamezia Terme,
Ndr0003379,Giulio,Caputo,M,28/07/1985,36,'Ndrangheta,Soldier,Calabria,Reggio Calabria,
Ndr0000930,Zeno,Caputo,M,08/04/1983,39,'Ndrangheta,Capo,Calabria,Castrovillari,
Ndr0000026,Biagio,Caputo,M,25/04/1977,44,'Ndrangheta,Boss,Calabria,Cosenza,
Ndr0001063,Fabrizio,Caputo,M,17/04/1961,60,'Ndrangheta,Capo,Calabria,Catanzaro,Ndr0003379
Ndr0004478,Alice,Caputo,F,07/07/1992,29,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0004787,Augusto,Caputo,M,20/02/1994,28,'Ndrangheta,Soldier,Calabria,Montalto Uffugo,
Ndr0000761,Leonardo,Caputo,M,24/09/1956,65,'Ndrangheta,Capo,Calabria,Lamezia Terme,Ndr0000026
Ndr0001991,Raffaele,Caputo,M,18/10/1980,41,'Ndrangheta,Soldier,Calabria,Reggio Calabria,
Ndr0000687,Marco,Caputo,M,19/10/1992,29,'Ndrangheta,Capo,Calabria,Vibo Valentia,
Ndr0004428,Samuele,Caputo,M,07/06/1967,54,'Ndrangheta,Soldier,Calabria,Rende,Ndr0004787
Ndr0002016,Antonello,Caputo,M,24/06/1994,27,'Ndrangheta,Soldier,Calabria,Catanzaro,
Ndr0004550,Raffaele,Caputo,M,02/09/1958,63,'Ndrangheta,Soldier,Calabria,Reggio Calabria,Ndr0001991
Ndr0002670,Mauro,Caputo,M,26/10/1982,39,'Ndrangheta,Soldier,Calabria,Cosenza,
Ndr0000002,Vittorio,Caputo,M,12/03/1954,68,'Ndrangheta,Boss,Calabria,Reggio Calabria,Ndr0002016
Ndr0002956,Tullio,Caputo,M,26/08/2002,19,'Ndrangheta,Soldier,Calabria,Vibo Valentia,
Ndr0000064,Lucio,Caputo,M,07/11/1961,60,'Ndrangheta,Boss,Calabria,Vibo Valentia,Ndr0002670
Ndr0004125,Daniele,Caputo,M,29/08/1958,63,'Ndrangheta,Soldier,Calabria,Catanzaro,Ndr0002670
Cam0000005,Claudio,Caputo,M,09/03/1966,56,Camorra,Boss,Campania,Benevento,
Cam0004085,Andrea,Caputo,M,05/08/2004,17,Camorra,Soldier,Campania,Naples,
Cam0006217,Rosario,Caputo,M,07/04/1974,48,Camorra,Associate,Campania,Avellino,
Cam0006369,Camillo,Caputo,M,29/05/1974,47,Camorra,Associate,Campania,Caserta,
Cam0003942,Filippo,Caputo,M,25/12/1991,30,Camorra,Soldier,Campania,Caserta,
Cam0003860,Emanuele,Caputo,M,15/03/1958,64,Camorra,Soldier,Campania,Benevento,Cam0004085
Cam0004298,Ferdinando,Caputo,M,23/02/1994,28,Camorra,Soldier,Campania,Naples,
Cam0004570,Neri,Caputo,M,04/01/1954,68,Camorra,Soldier,Campania,Naples,Cam0006369
Cam0001767,Emilio,Caputo,M,16/04/1977,44,Camorra,Capo,Campania,Benevento,
Cam0003938,Luigi,Caputo,M,26/11/1974,47,Camorra,Soldier,Campania,Avellino,Cam0004298
Cam0004577,Pasquale,Caputo,M,04/02/1967,55,Camorra,Soldier,Campania,Benevento,Cam0004298
Cam0000402,Tiziano,Caputo,M,06/12/1957,64,Camorra,Capo,Campania,Benevento,Cam0001767
Cam0005997,Roberto,Caputo,M,18/06/1954,67,Camorra,Associate,Campania,Salerno,Cam0001767
Cam0004153,Stefania,Caputo,F,08/05/1947,74,Camorra,Soldier,Campania,Benevento,Cam0003938
Cam0000569,Angelo,Caputo,M,25/12/1986,35,Camorra,Capo,Campania,Naples,
Cam0006532,Andrea,Caputo,M,18/06/1997,24,Camorra,Associate,Campania,Salerno,
Cam0004121,Massimiliano,Caputo,M,12/03/1998,24,Camorra,Soldier,Campania,Caserta,
Cam0002987,Zeno,Caputo,M,09/09/1951,70,Camorra,Soldier,Campania,Naples,Cam0000569
Cam0006005,Mirco,Caputo,M,24/06/1978,43,Camorra,Associate,Campania,Naples,Cam0006532
Cam0003195,Federico,Caputo,M,16/01/1968,54,Camorra,Soldier,Campania,Caserta,Cam0006532
Cam0000418,Raffaello,Caputo,M,20/06/1977,44,Camorra,Capo,Campania,Naples,Cam0004121
Cam0006195,Samuele,Caputo,M,14/03/1986,36,Camorra,Associate,Campania,Salerno,
Cam0000580,Bernardo,Caputo,M,16/04/1980,41,Camorra,Capo,Campania,Avellino,
Cam0006332,Vittorio,Caputo,M,31/12/1969,52,Camorra,Associate,Campania,Caserta,
Cam0003140,Saverio,Caputo,M,04/11/1963,58,Camorra,Soldier,Campania,Benevento,Cam0006195
Cam0002207,Gabriele,Caputo,M,17/08/1969,52,Camorra,Soldier,Campania,Salerno,
Cam0003073,Elio,Caputo,M,18/10/1996,25,Camorra,Soldier,Campania,Avellino,
Cam0001921,Leonardo,Caputo,M,13/02/1977,45,Camorra,Soldier,Campania,Avellino,
Cam0002959,Alberto,Caputo,M,17/05/1997,24,Camorra,Soldier,Campania,Salerno,
Cam0004060,Valentino,Caputo,M,25/10/1987,34,Camorra,Soldier,Campania,Benevento,
Cam0003031,Emiliano,Caputo,M,23/12/1966,55,Camorra,Soldier,Campania,Caserta,Cam0003073
Cam0006080,Roberto,Caputo,M,14/04/1986,35,Camorra,Associate,Campania,Salerno,
Cam0001841,Lapo,Caputo,M,30/05/1949,72,Camorra,Soldier,Campania,Avellino,Cam0002959
Cam0006074,Francesco,Caputo,M,16/05/1993,28,Camorra,Associate,Campania,Avellino,
Cam0004300,Angelo,Caputo,M,07/10/1974,47,Camorra,Soldier,Campania,Salerno,
Cam0003885,Bernardo,Caputo,M,23/12/2002,19,Camorra,Soldier,Campania,Avellino,
Cam0006574,Giovanni,Caputo,M,13/11/1956,65,Camorra,Associate,Campania,Benevento,Cam0006074
Cam0005943,Carlo,Caputo,M,30/07/1996,25,Camorra,Associate,Campania,Benevento,
Cam0006220,Simone,Caputo,M,22/06/1981,40,Camorra,Associate,Campania,Salerno,Cam0003885
Cam0003207,Carlo,Caputo,M,20/01/1979,43,Camorra,Soldier,Campania,Avellino,Cam0003885
Cam0000614,Raul,Caputo,M,29/07/1986,35,Camorra,Capo,Campania,Salerno,
Cam0003131,Domenico,Caputo,M,03/08/1980,41,Camorra,Soldier,Campania,Salerno,
Cam0005963,Gianluca,Caputo,M,31/12/1980,41,Camorra,Associate,Campania,Salerno,
Cam0004111,Carlo,Caputo,M,03/07/1957,64,Camorra,Soldier,Campania,Caserta,Cam0003207
Cam0000090,Ferdinando,Caputo,M,21/09/1970,51,Camorra,Boss,Campania,Naples,
Cam0000621,Monica,Caputo,F,14/10/1958,63,Camorra,Capo,Campania,Avellino,Cam0003131
Cam0000387,Umberto,Caputo,M,05/10/1963,58,Camorra,Capo,Campania,Naples,Cam0005963
Cam0005953,Federico,Caputo,M,20/03/2001,21,Camorra,Associate,Campania,Salerno,
Cam0006513,Vittoria,Caputo,F,29/01/1955,67,Camorra,Associate,Campania,Benevento,
Cam0005952,Donatella,Caputo,F,17/02/2005,17,Camorra,Associate,Campania,Benevento,
Cam0004386,Bernardo,Caputo,M,14/11/1963,58,Camorra,Soldier,Campania,Benevento,Cam0005953
Cam0003863,Valentino,Caputo,M,03/02/1979,43,Camorra,Soldier,Campania,Naples,Cam0005953
Cam0003148,Daniele,Caputo,M,08/08/2004,17,Camorra,Soldier,Campania,Naples,
Cam0004557,Andrea,Caputo,M,05/04/1951,71,Camorra,Soldier,Campania,Naples,Cam0005952
Cam0004565,Luca,Caputo,M,21/10/1989,32,Camorra,Soldier,Campania,Naples,
Cam0004082,Sergio,Caputo,M,27/12/1981,40,Camorra,Soldier,Campania,Benevento,Cam0003148
Cam0000603,Alessandro,Caputo,M,29/09/1979,42,Camorra,Capo,Campania,Naples,Cam0003148
Cam0006535,Ruggero,Caputo,M,12/07/1998,23,Camorra,Associate,Campania,Naples,
Cam0003987,Leonardo,Caputo,M,27/10/1964,57,Camorra,Soldier,Campania,Salerno,Cam0004565
Cam0001079,Asia,Caputo,F,26/03/1949,73,Camorra,Capo,Campania,Benevento,Cam0004082
Cam0005412,Silvio,Caputo,M,09/02/1995,27,Camorra,Soldier,Campania,Avellino,
Cam0004898,Carlo,Caputo,M,29/09/1997,24,Camorra,Soldier,Campania,Benevento,
Cam0004925,Paolo,Caputo,M,18/12/1953,68,Camorra,Soldier,Campania,Salerno,
Cam0001117,Lapo,Caputo,M,10/12/1964,57,Camorra,Capo,Campania,Salerno,Cam0005412
Cam0004930,Aldo,Caputo,M,31/12/1974,47,Camorra,Soldier,Campania,Caserta,Cam0005412
Cam0004946,Camilla,Caputo,F,23/05/1955,66,Camorra,Soldier,Campania,Avellino,Cam0004898
Cam0002679,Domenico,Caputo,M,09/08/1982,39,Camorra,Soldier,Campania,Salerno,
Cam0003504,Giulio,Caputo,M,20/09/1950,71,Camorra,Soldier,Campania,Salerno,Cam0004930
Cam0006628,Livia,Caputo,F,26/02/1971,51,Camorra,Associate,Campania,Naples,
Cam0005349,Bruno,Caputo,M,08/09/1952,69,Camorra,Soldier,Campania,Salerno,Cam0002679
Cam0000210,Marcello,Caputo,M,09/10/1982,39,Camorra,UnderBoss,Campania,Benevento,
Cam0001444,Rocco,Caputo,M,15/12/1960,61,Camorra,Capo,Campania,Naples,
Cam0003500,Raul,Caputo,M,20/08/2001,20,Camorra,Soldier,Campania,Naples,
Cam0002515,Massimo,Caputo,M,03/02/1966,56,Camorra,Soldier,Campania,Avellino,Cam0000210
Cam0001458,Aldo,Caputo,M,23/09/1954,67,Camorra,Capo,Campania,Caserta,Cam0000210
Cam0002695,Dario,Caputo,M,15/07/1964,57,Camorra,Soldier,Campania,Salerno,Cam0003500
Cam0004942,Fabrizio,Caputo,M,20/02/1977,45,Camorra,Soldier,Campania,Salerno,Cam0003500
Cam0004938,Alfredo,Caputo,M,29/11/1950,71,Camorra,Soldier,Campania,Benevento,
Cam0002697,Marcello,Caputo,M,25/07/1985,36,Camorra,Soldier,Campania,Benevento,
Cam0005367,Elio,Caputo,M,22/11/1952,69,Camorra,Soldier,Campania,Caserta,Cam0004942
Cam0001128,Gioele,Caputo,M,03/03/1960,62,Camorra,Capo,Campania,Caserta,Cam0004942
Cam0001127,Michele,Caputo,M,02/12/1987,34,Camorra,Capo,Campania,Salerno,
