,Police_ID,DOB,First_Name,Last_Name,Gender,Region,City,Police_Force,Rank,Most_Recent_Contact,Mafia_ID,Organisation
1865,PGA635401796,1959-03-04,Umberto,Ferrari,M,Puglia,Andria,Polizei di Stato,Agent,Ndr0001763,Ndr0001763,'Ndrangheta
1866,SCY202114524,1993-01-15,Antonella,Bianco,F,Sicily,Messina,The Carabinieri,Lieutenent,Cos0000438,Cos0000438,Cosa Nostra
1867,CPA964635503,1976-11-11,Rosario,Milani,M,Campania,Avellino,Polizei di Stato,Agent,Cos0000411,Cos0000411,Cosa Nostra
1868,PGA13546862,1972-05-11,Pasquale,Bruno,M,Puglia,Foggia,Guardia di Finanza,Officer,Cos0003667,Cos0003667,Cosa Nostra
1869,CPA107339039,1990-10-02,Alessia,Bruno,F,Campania,Avellino,Guardia di Finanza,Sergeant,Cam0006232,Cam0006232,Camorra
1870,PGA992275308,1980-06-27,Lucio,Bruno,M,Puglia,Bari,Polizei di Stato,Agent,Ndr0004412,Ndr0004412,'Ndrangheta
1871,CLA295686672,1993-01-15,Biagio,Riva,M,Calabria,Crotone,Guardia di Finanza,Officer,Cam0004658,Cam0004658,Camorra
1872,CPA129254153,1983-11-17,Antonello,Greco,M,Campania,Benevento,Polizei di Stato,Agent,Cam0003675,Cam0003675,Camorra
1873,CPA97162049,1987-02-10,Fulvio,Marino,M,Campania,Naples,The Carabinieri,Officer,Cos0002058,Cos0002058,Cosa Nostra
1874,CPA675722730,1974-07-08,Emilio,Rossetti,M,Campania,Benevento,Polizei di Stato,Sergeant,Sac0000721,Sac0000721,Sacra Corona Unita
1875,CLA16956819,1967-01-18,Giulia,Bianco,F,Calabria,Reggio Calabria,Polizei di Stato,Agent,Sac0001232,Sac0001232,Sacra Corona Unita
1876,PGA238611277,2002-01-14,Guido,Greco,M,Puglia,Lecce,Guardia di Finanza,Officer,Cam0001648,Cam0001648,Camorra
1877,PGA611571728,2001-07-25,Stefano,Mazza,M,Puglia,Foggia,Polizei di Stato,Superintendent,Sac0001123,Sac0001123,Sacra Corona Unita
1878,PGA769226495,1984-02-08,Francesca,Bianco,F,Puglia,Foggia,Polizei di Stato,Agent,Ndr0001483,Ndr0001483,'Ndrangheta
1879,CLA829248653,1998-02-20,Michele,Vitale,M,Calabria,Cosenza,Polizei di Stato,Agent,Ndr0001949,Ndr0001949,'Ndrangheta
1880,PGA807479632,1981-01-07,Rocco,Romano,M,Puglia,Foggia,Polizei di Stato,Sergeant,Cos0002043,Cos0002043,Cosa Nostra
1881,SCY562706789,1963-10-18,Fabiana,Benedetti,F,Sicily,Catania,Guardia di Finanza,Officer,Sac0000773,Sac0000773,Sacra Corona Unita
1882,PGA312811188,1963-10-17,Margherita,Moretti,F,Puglia,Andria,Polizei di Stato,Agent,Cos0003960,Cos0003960,Cosa Nostra
1883,SCY688137762,1963-10-26,Roberta,Serra,F,Sicily,Ragusa,The Carabinieri,Officer,Ndr0002615,Ndr0002615,'Ndrangheta
1884,CPA375195407,1972-11-21,Margherita,Donati,F,Campania,Caserta,The Carabinieri,Lieutenent,Ndr0002495,Ndr0002495,'Ndrangheta
1885,SCY5803793,1984-10-10,Erica,Santoro,F,Sicily,Vittoria,Polizei di Stato,Agent,Cos0000306,Cos0000306,Cosa Nostra
1886,SCY399641459,1971-06-08,Roberta,Lombardi,F,Sicily,Ragusa,Guardia di Finanza,Financier,Ndr0003200,Ndr0003200,'Ndrangheta
1887,CPA326614181,1961-01-10,Lucia,Bianco,F,Campania,Naples,Polizei di Stato,Assistant,Ndr0001773,Ndr0001773,'Ndrangheta
1888,SCY144951861,1987-08-23,Alessio,Negri,M,Sicily,Ragusa,Polizei di Stato,Sergeant,Cam0000068,Cam0000068,Camorra
1889,PGA699351525,1977-08-28,Anna,Greco,F,Puglia,Taranto,Guardia di Finanza,Sergeant,Sac0001974,Sac0001974,Sacra Corona Unita
1890,SCY1879903,1960-01-13,Vincenzo,Milani,M,Sicily,Vittoria,Guardia di Finanza,Sergeant,Cam0000751,Cam0000751,Camorra
1891,CPA665614826,1974-01-08,Rita,Santoro,F,Campania,Salerno,Polizei di Stato,Agent,Cos0004987,Cos0004987,Cosa Nostra
1892,PGA561639667,1999-01-17,Bernardo,Vitale,M,Puglia,Andria,Guardia di Finanza,Financier,Cam0005916,Cam0005916,Camorra
1893,CLA707100850,1981-02-22,Sofia,Galli,F,Calabria,Rende,Polizei di Stato,Agent,Cos0000849,Cos0000849,Cosa Nostra
1894,SCY576961803,1991-09-20,Asia,Greco,F,Sicily,Syracuse,Polizei di Stato,Commissioner,Cam0004055,Cam0004055,Camorra
1895,SCY607227365,1988-03-16,Edoardo,Longo,M,Sicily,Caltanissetta,Guardia di Finanza,Officer,Cam0006692,Cam0006692,Camorra
1896,CLA764525090,1960-09-15,Daniele,Bruno,M,Calabria,Catanzaro,Polizei di Stato,Assistant,Cos0001431,Cos0001431,Cosa Nostra
1897,PGA198816544,1974-05-07,Nicola,Conte,M,Puglia,Bari,Polizei di Stato,Commissioner,Ndr0000541,Ndr0000541,'Ndrangheta
1898,CPA314504412,1969-01-11,Cristian,Bianco,M,Campania,Avellino,Guardia di Finanza,Sergeant,Cam0005938,Cam0005938,Camorra
1899,PGA603691876,1984-12-13,Vittoria,Costa,F,Puglia,Andria,The Carabinieri,Lieutenent,Cos0005167,Cos0005167,Cosa Nostra
1900,CLA886528129,1958-12-07,Pietro,Rossi,M,Calabria,Lamezia Terme,Guardia di Finanza,Officer,Cam0003446,Cam0003446,Camorra
1901,SCY368018698,1973-02-27,Sofia,Damico,F,Sicily,Trapani,Guardia di Finanza,Officer,Ndr0005119,Ndr0005119,'Ndrangheta
1902,CPA970031690,1994-07-16,Pietro,Bianco,M,Campania,Naples,Polizei di Stato,Agent,Ndr0003703,Ndr0003703,'Ndrangheta
1903,PGA317498530,1965-10-24,Salvo,Guerra,M,Puglia,Andria,Guardia di Finanza,Sergeant,Cam0000567,Cam0000567,Camorra
1904,SCY677236917,1991-06-04,Paola,Orlando,F,Sicily,Syracuse,Guardia di Finanza,Financier,Cam0005736,Cam0005736,Camorra
1905,PGA992389259,1972-08-24,Rossana,Bruno,F,Puglia,Foggia,Guardia di Finanza,Sergeant,Ndr0005291,Ndr0005291,'Ndrangheta
1906,SCY89040661,1996-09-08,Michele,Galli,M,Sicily,Catania,Guardia di Finanza,Financier,Cos0000474,Cos0000474,Cosa Nostra
1907,CPA889943353,1964-10-22,Andrea,Messina,M,Campania,Salerno,Guardia di Finanza,Sergeant,Ndr0003442,Ndr0003442,'Ndrangheta
1908,CPA202700750,1959-10-20,Carla,D'angelo,F,Campania,Naples,Polizei di Stato,Agent,Cam0002747,Cam0002747,Camorra
1909,CPA770328367,1965-11-21,Carla,Bianco,F,Campania,Caserta,Polizei di Stato,Agent,Cam0005516,Cam0005516,Camorra
1910,CPA133417614,1962-05-31,Benedetta,Greco,F,Campania,Salerno,Polizei di Stato,Agent,Sac0001818,Sac0001818,Sacra Corona Unita
1911,SCY33203364,1964-09-18,Gabriele,Greco,M,Sicily,Trapani,The Carabinieri,Officer,Cos0004749,Cos0004749,Cosa Nostra
1912,CPA365921215,1985-07-08,Fiorella,Vitale,F,Campania,Benevento,The Carabinieri,Lieutenent,Ndr0004368,Ndr0004368,'Ndrangheta
1913,CPA765665084,1985-12-02,Ernesto,Serra,M,Campania,Benevento,The Carabinieri,Officer,Cam0001987,Cam0001987,Camorra
1914,PGA56351767,1964-10-29,Raffaello,Ricci,M,Puglia,Bari,Polizei di Stato,Assistant,Cos0001401,Cos0001401,Cosa Nostra
1915,SCY891963769,2003-09-27,Azzurra,Galli,F,Sicily,Syracuse,Polizei di Stato,Agent,Sac0000495,Sac0000495,Sacra Corona Unita
1916,SCY900669386,2003-08-09,Elio,Fontana,M,Sicily,Messina,The Carabinieri,Officer,Cos0003442,Cos0003442,Cosa Nostra
1917,CLA944274944,1967-06-02,Alfredo,Costa,M,Calabria,Castrovillari,The Carabinieri,Lieutenent,Cam0001039,Cam0001039,Camorra
1918,SCY202255188,1993-08-03,Eugenia,De Luca,F,Sicily,Messina,Guardia di Finanza,Sergeant,Ndr0004704,Ndr0004704,'Ndrangheta
1919,PGA615195083,2000-07-18,Valentino,Pellegrino,M,Puglia,Andria,Polizei di Stato,Sergeant,Cos0004614,Cos0004614,Cosa Nostra
1920,CPA926113146,1978-10-20,Saverio,Orlando,M,Campania,Avellino,Polizei di Stato,Sergeant,Ndr0004803,Ndr0004803,'Ndrangheta
1921,CPA355878627,1966-12-29,Paola,Damico,F,Campania,Benevento,Polizei di Stato,Agent,Cos0000696,Cos0000696,Cosa Nostra
1922,PGA113934424,1970-12-06,Paolo,Piras,M,Puglia,Lecce,Polizei di Stato,Commissioner,Cam0002802,Cam0002802,Camorra
1923,SCY839379317,1956-12-19,Giulio,Caputo,M,Sicily,Caltanissetta,Polizei di Stato,Sergeant,Sac0001769,Sac0001769,Sacra Corona Unita
1924,CPA619282626,1972-01-05,Martina,Bruno,F,Campania,Benevento,Guardia di Finanza,Sergeant,Ndr0001316,Ndr0001316,'Ndrangheta
1925,SCY34490032,1995-02-20,Paolo,Santoro,M,Sicily,Vittoria,The Carabinieri,Officer,Cos0004504,Cos0004504,Cosa Nostra
1926,CPA579446676,1969-12-26,Samuele,Mazza,M,Campania,Salerno,Guardia di Finanza,Officer,Cos0004720,Cos0004720,Cosa Nostra
1927,CPA277232066,1965-04-24,Simone,Grasso,M,Campania,Naples,Polizei di Stato,Agent,Cos0001220,Cos0001220,Cosa Nostra
1928,CPA793131988,1970-06-28,Lorenza,Mariani,F,Campania,Benevento,Guardia di Finanza,Financier,Sac0001796,Sac0001796,Sacra Corona Unita
1929,PGA314434257,1964-08-16,Alessandro,Bruno,M,Puglia,Andria,Guardia di Finanza,Officer,Cam0000291,Cam0000291,Camorra
1930,PGA71532678,1995-10-18,Irene,Romano,F,Puglia,Foggia,Guardia di Finanza,Financier,Ndr0004321,Ndr0004321,'Ndrangheta
1931,CLA55083859,1959-03-18,Salvatore,Pellegrino,M,Calabria,Lamezia Terme,Guardia di Finanza,Officer,Cam0005558,Cam0005558,Camorra
1932,SCY597809178,2001-10-23,Silvia,Lombardi,F,Sicily,Palermo,Polizei di Stato,Assistant,Ndr0004512,Ndr0004512,'Ndrangheta
1933,CLA980440227,1991-06-25,Ludovico,Villa,M,Calabria,Castrovillari,Guardia di Finanza,Financier,Cam0000709,Cam0000709,Camorra
1934,SCY955175071,1976-04-23,Saverio,Bruno,M,Sicily,Caltanissetta,Guardia di Finanza,Financier,Ndr0001536,Ndr0001536,'Ndrangheta
1935,SCY560954046,1956-07-24,Eva,Villa,F,Sicily,Gela,Polizei di Stato,Assistant,Cos0000657,Cos0000657,Cosa Nostra
1936,PGA732775098,1977-02-03,Flavia,Bruno,F,Puglia,Lecce,Polizei di Stato,Agent,Cos0000913,Cos0000913,Cosa Nostra
1937,CLA795737855,1973-05-14,Nicola,Romano,M,Calabria,Vibo Valentia,The Carabinieri,Officer,Ndr0004743,Ndr0004743,'Ndrangheta
1938,CPA398442166,1989-05-03,Flavia,Gallo,F,Campania,Naples,The Carabinieri,Lieutenent,Sac0000938,Sac0000938,Sacra Corona Unita
1939,SCY430350899,1992-02-19,Paola,Rinaldi,F,Sicily,Marsala,The Carabinieri,Officer,Cam0005260,Cam0005260,Camorra
1940,SCY601711964,1998-03-14,Niccolo,Silvestri,M,Sicily,Messina,Polizei di Stato,Agent,Cos0004464,Cos0004464,Cosa Nostra
1941,SCY139645024,1978-06-11,Mauro,Bruno,M,Sicily,Caltanissetta,Guardia di Finanza,Financier,Cos0000804,Cos0000804,Cosa Nostra
1942,PGA978544191,1962-11-08,Anna,Pellegrino,F,Puglia,Lecce,Polizei di Stato,Sergeant,Cos0004167,Cos0004167,Cosa Nostra
1943,CPA672107619,1989-08-10,Anna,Riva,F,Campania,Caserta,Polizei di Stato,Agent,Cos0001476,Cos0001476,Cosa Nostra
1944,PGA923824073,1996-10-02,Bernardo,Testa,M,Puglia,Lecce,The Carabinieri,Captain,Cos0003037,Cos0003037,Cosa Nostra
1945,CPA580525047,1959-05-15,Antonio,Montanari,M,Campania,Salerno,The Carabinieri,Lieutenent,Ndr0000764,Ndr0000764,'Ndrangheta
1946,CPA82790462,1961-01-15,Vittorio,Mancini,M,Campania,Avellino,Polizei di Stato,Agent,Cam0001786,Cam0001786,Camorra
1947,CLA715594465,1996-10-09,Guido,Greco,M,Calabria,Catanzaro,Guardia di Finanza,Officer,Cam0001704,Cam0001704,Camorra
1948,PGA838031795,1963-03-13,Ezio,Piras,M,Puglia,Lecce,The Carabinieri,Lieutenent,Ndr0004278,Ndr0004278,'Ndrangheta
1949,PGA473813348,1999-11-18,Raffaele,Bruno,M,Puglia,Foggia,Guardia di Finanza,Financier,Ndr0002808,Ndr0002808,'Ndrangheta
1950,CPA257534371,1972-02-23,Roberto,Monti,M,Campania,Salerno,Guardia di Finanza,Officer,Ndr0005894,Ndr0005894,'Ndrangheta
1951,CPA958339677,1984-01-08,Sergio,Gallo,M,Campania,Naples,Polizei di Stato,Commissioner,Ndr0000109,Ndr0000109,'Ndrangheta
1952,SCY463416021,1971-05-07,Lapo,Caruso,M,Sicily,Messina,Guardia di Finanza,Officer,Ndr0000532,Ndr0000532,'Ndrangheta
1953,SCY279850645,1958-05-23,Eva,Santoro,F,Sicily,Caltanissetta,The Carabinieri,Officer,Ndr0003912,Ndr0003912,'Ndrangheta
1954,CPA702926627,1975-08-07,Lapo,Rossi,M,Campania,Naples,The Carabinieri,Officer,Cam0005548,Cam0005548,Camorra
1955,CPA722633988,1986-08-12,Amelia,Rossi,F,Campania,Salerno,Polizei di Stato,Commissioner,Cos0002659,Cos0002659,Cosa Nostra
1956,CPA35140075,1976-06-22,Margherita,Mancini,F,Campania,Avellino,Guardia di Finanza,Financier,Cos0005110,Cos0005110,Cosa Nostra
1957,CPA438378575,1998-03-29,Guido,Bianco,M,Campania,Salerno,Guardia di Finanza,Sergeant,Cam0004082,Cam0004082,Camorra
1958,SCY93376883,1975-03-03,Marzia,Russo,F,Sicily,Vittoria,Polizei di Stato,Sergeant,Cos0005080,Cos0005080,Cosa Nostra
1959,PGA935449639,1982-08-21,Alfredo,Bernardi,M,Puglia,Lecce,Polizei di Stato,Assistant Chief,Cam0006644,Cam0006644,Camorra
1960,SCY459918894,1997-05-10,Augusto,Santoro,M,Sicily,Gela,The Carabinieri,Officer,Ndr0005966,Ndr0005966,'Ndrangheta
1961,CPA394885120,1965-02-02,Sara,Silvestri,F,Campania,Avellino,Guardia di Finanza,Officer,Cos0004560,Cos0004560,Cosa Nostra
1962,CLA660168221,1988-01-26,Martina,Romano,F,Calabria,Montalto Uffugo,Polizei di Stato,Agent,Cos0003611,Cos0003611,Cosa Nostra
1963,CLA130196239,1983-07-29,Diego,Farina,M,Calabria,Vibo Valentia,The Carabinieri,Captain,Cam0002838,Cam0002838,Camorra
1964,CLA609748683,1974-06-12,Barbara,Gallo,F,Calabria,Vibo Valentia,The Carabinieri,Officer,Cos0000887,Cos0000887,Cosa Nostra
1965,PGA38275047,1993-07-05,Giulia,Bruno,F,Puglia,Andria,Polizei di Stato,Assistant Chief,Sac0000471,Sac0000471,Sacra Corona Unita
1966,CPA180234171,1993-11-02,Edoardo,Leone,M,Campania,Salerno,Guardia di Finanza,Officer,Cam0004465,Cam0004465,Camorra
1967,CPA200359092,1966-11-17,Fausto,Greco,M,Campania,Caserta,The Carabinieri,Officer,Cam0001626,Cam0001626,Camorra
1968,CPA782703785,1998-04-21,Marco,Romano,M,Campania,Naples,Polizei di Stato,Sergeant,Cos0004959,Cos0004959,Cosa Nostra
1969,CPA353550216,1971-04-09,Ezio,Rizzo,M,Campania,Benevento,Guardia di Finanza,Officer,Ndr0003696,Ndr0003696,'Ndrangheta
1970,CPA551541001,1991-11-20,Davide,Giuliani,M,Campania,Avellino,Polizei di Stato,Agent,Ndr0003696,Ndr0003696,'Ndrangheta
1971,SCY658828347,1966-11-08,Lucia,Gallo,F,Sicily,Trapani,Polizei di Stato,Sergeant,Ndr0002158,Ndr0002158,'Ndrangheta
1972,SCY0551675,2000-04-24,Vincenzo,Bianchi,M,Sicily,Gela,The Carabinieri,Lieutenent,Ndr0000628,Ndr0000628,'Ndrangheta
1973,PGA29952029,1991-05-08,Raffaello,Bruno,M,Puglia,Andria,Polizei di Stato,Agent,Cam0001314,Cam0001314,Camorra
1974,PGA152439273,1973-09-19,Niccolo,Russo,M,Puglia,Foggia,Guardia di Finanza,Officer,Cos0004316,Cos0004316,Cosa Nostra
1975,CLA951836634,1971-04-30,Ugo,Ruggiero,M,Calabria,Catanzaro,Guardia di Finanza,Officer,Ndr0001577,Ndr0001577,'Ndrangheta
1976,SCY436468567,1966-06-14,Raffaello,Rinaldi,M,Sicily,Trapani,Guardia di Finanza,Financier,Cam0006090,Cam0006090,Camorra
1977,PGA287513894,1964-03-01,Asia,Bianco,F,Puglia,Foggia,Guardia di Finanza,Officer,Cos0001919,Cos0001919,Cosa Nostra
1978,CPA106629837,2000-02-09,Niccolo,Costa,M,Campania,Naples,Guardia di Finanza,Officer,Cam0002076,Cam0002076,Camorra
1979,SCY155329139,1976-05-15,Elena,Greco,F,Sicily,Palermo,Guardia di Finanza,Sergeant,Sac0001843,Sac0001843,Sacra Corona Unita
1980,CPA390871170,1964-08-21,Gabriele,D'amico,M,Campania,Caserta,Guardia di Finanza,Financier,Cos0003734,Cos0003734,Cosa Nostra
1981,CPA256565335,1990-04-30,Pietro,Gatti,M,Campania,Avellino,Polizei di Stato,Agent,Ndr0000671,Ndr0000671,'Ndrangheta
1982,CLA52854634,1957-12-02,Carlotta,Sartori,F,Calabria,Reggio Calabria,Polizei di Stato,Assistant,Cam0002347,Cam0002347,Camorra
1983,CPA924377938,1980-02-21,Giorgia,Bruno,F,Campania,Caserta,Polizei di Stato,Sergeant,Cam0006226,Cam0006226,Camorra
1984,CLA745895882,1989-12-07,Ludovico,Ferrari,M,Calabria,Vibo Valentia,The Carabinieri,Officer,Cam0003044,Cam0003044,Camorra
1985,PGA577376204,1989-02-02,Giuliana,Bruno,F,Puglia,Bari,Polizei di Stato,Agent,Cam0000161,Cam0000161,Camorra
1986,SCY91488170,1964-10-06,Adriano,Ferri,M,Sicily,Catania,Guardia di Finanza,Sergeant,Ndr0005031,Ndr0005031,'Ndrangheta
1987,PGA679172014,1963-01-16,Nives,Bruno,F,Puglia,Bari,Guardia di Finanza,Officer,Ndr0000853,Ndr0000853,'Ndrangheta
1988,SCY430381748,1966-01-20,Laura,Fontana,F,Sicily,Messina,Guardia di Finanza,Sergeant,Cos0005285,Cos0005285,Cosa Nostra
1989,CPA525006256,1963-01-10,Corrado,Pellegrino,M,Campania,Salerno,The Carabinieri,Lieutenent,Ndr0005067,Ndr0005067,'Ndrangheta
1990,CPA674021025,1995-12-29,Vito,Conte,M,Campania,Naples,Guardia di Finanza,Officer,Cam0004307,Cam0004307,Camorra
1991,PGA122599249,1962-05-13,Alma,Santoro,F,Puglia,Andria,Guardia di Finanza,Sergeant,Cam0004003,Cam0004003,Camorra
1992,CPA151346857,1966-09-18,Carlo,Barbieri,M,Campania,Naples,Guardia di Finanza,Sergeant,Cam0002391,Cam0002391,Camorra
1993,SCY479259459,1997-05-30,Giada,Marino,F,Sicily,Palermo,Polizei di Stato,Agent,Ndr0005177,Ndr0005177,'Ndrangheta
1994,CPA324906079,1990-06-05,Tullio,Morelli,M,Campania,Naples,Guardia di Finanza,Financier,Ndr0001525,Ndr0001525,'Ndrangheta
1995,CPA379128831,1957-11-22,Stefania,Bianco,F,Campania,Salerno,Polizei di Stato,Sergeant,Ndr0003012,Ndr0003012,'Ndrangheta
1996,SCY691329700,1959-05-16,Pietro,Ferri,M,Sicily,Palermo,Guardia di Finanza,Officer,Sac0001195,Sac0001195,Sacra Corona Unita
1997,SCY502450235,1980-02-10,Tullio,Lombardi,M,Sicily,Palermo,Polizei di Stato,Assistant Chief,Sac0000641,Sac0000641,Sacra Corona Unita
1998,CPA201098906,1999-12-04,Fausto,Bianchi,M,Campania,Benevento,Guardia di Finanza,Financier,Cos0002545,Cos0002545,Cosa Nostra
1999,SCY110173193,1998-02-14,Andrea,Gentile,M,Sicily,Marsala,Polizei di Stato,Superintendent,Cos0002970,Cos0002970,Cosa Nostra
2000,PGA274572031,1975-02-23,Alberto,Ferrari,M,Puglia,Taranto,Polizei di Stato,Assistant,Cos0004257,Cos0004257,Cosa Nostra
2001,SCY821912041,1990-06-08,Biagio,Ferrari,M,Sicily,Vittoria,Guardia di Finanza,Sergeant,Cam0001982,Cam0001982,Camorra
2002,SCY193251221,1975-03-23,Arianna,Bruno,F,Sicily,Vittoria,Guardia di Finanza,Officer,Cos0003760,Cos0003760,Cosa Nostra
2003,PGA272660159,1979-10-07,Emanuele,Grasso,M,Puglia,Taranto,Polizei di Stato,Sergeant,Sac0001062,Sac0001062,Sacra Corona Unita
2004,CPA24592681,1977-01-29,Gaia,Donati,F,Campania,Benevento,The Carabinieri,Officer,Ndr0002753,Ndr0002753,'Ndrangheta
2005,CPA561706460,1972-01-21,Marcello,Bruno,M,Campania,Caserta,Polizei di Stato,Agent,Cos0002639,Cos0002639,Cosa Nostra
2006,CPA594024047,1999-05-01,Matteo,Bianco,M,Campania,Benevento,Polizei di Stato,Agent,Cam0000086,Cam0000086,Camorra
2007,CPA893173106,2003-09-09,Antonello,Santoro,M,Campania,Benevento,Polizei di Stato,Assistant,Cos0001177,Cos0001177,Cosa Nostra
2008,CLA10941568,1960-08-07,Francesco,Vitale,M,Calabria,Catanzaro,Polizei di Stato,Agent,Cos0001967,Cos0001967,Cosa Nostra
2009,SCY590724905,1956-03-29,Augusto,Greco,M,Sicily,Palermo,Polizei di Stato,Commissioner,Ndr0005324,Ndr0005324,'Ndrangheta
2010,PGA419738684,1967-06-17,Margherita,Guerra,F,Puglia,Taranto,Guardia di Finanza,Financier,Cam0005555,Cam0005555,Camorra
2011,PGA151163672,1993-01-13,Sebastiano,Bruno,M,Puglia,Taranto,Guardia di Finanza,Financier,Cos0003119,Cos0003119,Cosa Nostra
2012,CPA978439151,1965-09-24,Elisa,Rizzi,F,Campania,Caserta,The Carabinieri,Officer,Cos0003240,Cos0003240,Cosa Nostra
2013,CPA481328283,1968-01-04,Paolo,Greco,M,Campania,Salerno,Polizei di Stato,Agent,Ndr0003061,Ndr0003061,'Ndrangheta
2014,CPA727750288,1975-10-14,Amelia,Bruno,F,Campania,Salerno,Guardia di Finanza,Sergeant,Ndr0005240,Ndr0005240,'Ndrangheta
2015,PGA63127539,2001-05-19,Stefano,Greco,M,Puglia,Bari,Polizei di Stato,Sergeant,Cam0004266,Cam0004266,Camorra
2016,PGA889945204,1979-09-30,Elena,Bianchi,F,Puglia,Taranto,Guardia di Finanza,Sergeant,Ndr0000828,Ndr0000828,'Ndrangheta
2017,PGA130947483,1978-04-26,Fulvio,Bruno,M,Puglia,Taranto,Guardia di Finanza,Sergeant,Sac0000750,Sac0000750,Sacra Corona Unita
2018,SCY198627326,1993-05-12,Ernesto,Bianco,M,Sicily,Caltanissetta,Guardia di Finanza,Officer,Cam0004877,Cam0004877,Camorra
2019,CPA930677494,1956-07-20,Fioretta,Amato,F,Campania,Caserta,The Carabinieri,Officer,Cos0004883,Cos0004883,Cosa Nostra
2020,PGA501103181,1959-02-04,Claudia,Bruno,F,Puglia,Taranto,The Carabinieri,Officer,Ndr0000759,Ndr0000759,'Ndrangheta
2021,SCY952348829,1982-08-24,Emilio,Greco,M,Sicily,Ragusa,Polizei di Stato,Commissioner,Ndr0000407,Ndr0000407,'Ndrangheta
2022,SCY140949522,1999-03-23,Fabiana,Bianco,F,Sicily,Palermo,Polizei di Stato,Sergeant,Sac0000841,Sac0000841,Sacra Corona Unita
2023,CLA252840244,2001-02-19,Elio,Montanari,M,Calabria,Corigliano-Rossano,The Carabinieri,Officer,Cam0003816,Cam0003816,Camorra
2024,CPA24533692,1970-03-15,Alessandro,Bianchi,M,Campania,Salerno,Guardia di Finanza,Sergeant,Cos0005255,Cos0005255,Cosa Nostra
2025,CPA632528153,1961-02-16,Valerio,Romano,M,Campania,Benevento,Polizei di Stato,Agent,Ndr0005455,Ndr0005455,'Ndrangheta
2026,CPA558408180,2000-03-09,Elio,Ferrari,M,Campania,Caserta,Guardia di Finanza,Officer,Cos0003173,Cos0003173,Cosa Nostra
2027,CPA944756411,2001-01-29,Dafne,Bruno,F,Campania,Avellino,Guardia di Finanza,Sergeant,Cam0005404,Cam0005404,Camorra
2028,PGA771495720,1960-05-05,Renato,Bianco,M,Puglia,Foggia,Polizei di Stato,Assistant Chief,Cos0003351,Cos0003351,Cosa Nostra
2029,CPA944659792,1979-11-30,Elio,Ruggiero,M,Campania,Salerno,Polizei di Stato,Assistant Chief,Cam0004321,Cam0004321,Camorra
2030,PGA995360323,1979-07-19,Simone,Marini,M,Puglia,Lecce,Guardia di Finanza,Sergeant,Sac0001225,Sac0001225,Sacra Corona Unita
2031,CPA809819982,1958-07-27,Simona,Greco,F,Campania,Naples,Polizei di Stato,Agent,Ndr0000405,Ndr0000405,'Ndrangheta
2032,CPA810188789,1965-02-21,Dario,Romano,M,Campania,Salerno,Polizei di Stato,Agent,Cam0003744,Cam0003744,Camorra
2033,CPA154607455,1974-11-19,Camilla,Bruno,F,Campania,Salerno,Guardia di Finanza,Sergeant,Cos0003845,Cos0003845,Cosa Nostra
2034,PGA640564409,1960-01-10,Mauro,Bruno,M,Puglia,Taranto,Polizei di Stato,Commissioner,Ndr0004752,Ndr0004752,'Ndrangheta
2035,PGA721956933,1970-02-12,Noemi,Piras,F,Puglia,Lecce,Polizei di Stato,Sergeant,Ndr0003999,Ndr0003999,'Ndrangheta
2036,PGA549001625,1975-06-18,Antonello,Damico,M,Puglia,Foggia,Polizei di Stato,Superintendent,Ndr0003999,Ndr0003999,'Ndrangheta
2037,SCY359939339,1988-01-07,Debora,Bianco,F,Sicily,Messina,Polizei di Stato,Assistant,Ndr0003999,Ndr0003999,'Ndrangheta
2038,PGA339272619,1959-06-01,Francesco,Ferraro,M,Puglia,Taranto,Polizei di Stato,Sergeant,Ndr0005509,Ndr0005509,'Ndrangheta
2039,PGA202814032,2001-05-30,Ludovica,Martini,F,Puglia,Lecce,The Carabinieri,Lieutenent,Cos0000604,Cos0000604,Cosa Nostra
2040,SCY285431558,1995-08-17,Miriam,Russo,F,Sicily,Messina,Guardia di Finanza,Sergeant,Cam0000449,Cam0000449,Camorra
2041,SCY392307942,1997-05-07,Bruno,Galli,M,Sicily,Catania,Polizei di Stato,Sergeant,Cos0002840,Cos0002840,Cosa Nostra
2042,CPA86754590,1981-06-26,Augusto,Bruno,M,Campania,Avellino,Guardia di Finanza,Financier,Cam0002241,Cam0002241,Camorra
2043,PGA395981522,1978-06-29,Violante,Fabbri,F,Puglia,Foggia,Polizei di Stato,Agent,Cam0001577,Cam0001577,Camorra
2044,PGA626912212,1961-02-07,Caterina,Villa,F,Puglia,Bari,Polizei di Stato,Assistant,Ndr0000234,Ndr0000234,'Ndrangheta
2045,SCY35851645,1975-03-18,Antonio,Santoro,M,Sicily,Ragusa,Polizei di Stato,Assistant Chief,Cam0000957,Cam0000957,Camorra
2046,SCY258122663,1956-10-24,Silvio,Bruno,M,Sicily,Marsala,Polizei di Stato,Agent,Cam0003325,Cam0003325,Camorra
2047,CPA716416771,1987-01-29,Gioele,Santoro,M,Campania,Avellino,Polizei di Stato,Agent,Cos0003794,Cos0003794,Cosa Nostra
2048,CPA212551775,1988-03-14,Filippo,Damico,M,Campania,Avellino,Guardia di Finanza,Officer,Cos0003006,Cos0003006,Cosa Nostra
