,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name,Case_ID
809,NAP41786,2006-08-31,Campania,Naples,No,0,CPA273687835,Lavinia,Rossi,CA263
810,BEN67403,2014-11-30,Campania,Benevento,No,0,CPA464624025,Giuliano,Bruno,CA1582
811,CAS42966,2012-02-04,Calabria,Castrovillari,Yes,15,CLA495969419,Alessandro,Greco,CA596
812,CAS23858,2008-12-03,Campania,Caserta,Yes,2,CPA668486167,Francesca,Costa,CA1153
813,AVE17860,2007-09-30,Campania,Avellino,Yes,11,CPA86570114,Marta,Bianco,CA1877
814,TAR69809,2006-01-31,Puglia,Taranto,Yes,5,PGA499296211,Diego,Carbone,CA1235
815,MON53314,2020-12-19,Calabria,Montalto Uffugo,No,0,CLA890002044,Alfredo,Greco,CA284
816,PAL99375,2000-06-03,Sicily,Palermo,No,0,SCY193074768,Nicoletta,Santoro,CA22
817,LEC56158,2012-03-02,Puglia,Lecce,Yes,19,PGA525242811,Valentina,Bruno,CA1123
818,SAL26224,2017-03-04,Campania,Salerno,No,0,CPA95382313,Riccardo,Greco,CA1522
819,AVE34000,2017-02-25,Campania,Avellino,Yes,13,CPA897213408,Agnese,Ferrari,CA1033
820,NAP84136,2000-08-19,Campania,Naples,Yes,19,CPA313887516,Erica,Fabbri,CA636
821,SAL09935,2011-01-24,Campania,Salerno,No,0,CPA803103013,Cecilia,Marchetti,CA1283
822,MES25563,2014-06-23,Sicily,Messina,Yes,15,SCY634030710,Andrea,Santoro,CA825
823,MES56615,2021-09-21,Sicily,Messina,No,0,SCY818700551,Gioele,Martini,CA1681
824,CRO97943,2017-04-16,Calabria,Crotone,Yes,15,CLA16411764,Roberta,Romano,CA1162
825,RAG38043,2011-10-06,Sicily,Ragusa,No,0,SCY720031004,Lucia,Santoro,CA1326
826,RAG34672,2003-10-20,Sicily,Ragusa,Yes,2,SCY857984613,Tiziano,Greco,CA1273
827,CAL13405,2019-07-23,Sicily,Caltanissetta,No,0,SCY856331750,Roberto,Bianco,CA1901
828,TAR65832,2018-05-10,Puglia,Taranto,Yes,11,PGA837759893,Alessandro,Greco,CA951
829,AVE30003,2021-09-01,Campania,Avellino,No,0,CPA350297940,Ernesto,Piras,CA271
830,MAR80465,2017-12-07,Sicily,Marsala,Yes,15,SCY751729163,Carlo,Silvestri,CA1237
831,CRO51242,2005-03-01,Calabria,Crotone,No,0,CLA627254521,Giovanna,Bruno,CA1040
832,GEL66377,2012-02-26,Sicily,Gela,No,0,SCY772532572,Serena,Greco,CA1414
833,REG81987,2000-04-26,Calabria,Reggio Calabria,No,0,CLA329500751,Roberta,Palumbo,CA1391
834,AVE56846,2001-11-29,Campania,Avellino,No,0,CPA344303044,Ludovico,Pellegrini,CA1850
835,TRA25489,2002-07-19,Sicily,Trapani,Yes,19,SCY666640553,Susanna,Rizzo,CA85
836,RAG62732,2019-11-26,Sicily,Ragusa,No,0,SCY154181287,Massimiliano,Bianchi,CA980
837,SYR43021,2018-04-10,Sicily,Syracuse,No,0,SCY442068080,Angelo,Mancini,CA1050
838,GEL74957,2017-06-23,Sicily,Gela,Yes,11,SCY296339665,Giulio,Longo,CA1127
839,COR99145,2015-06-06,Calabria,Corigliano-Rossano,No,0,CLA562483999,Marco,Martinelli,CA1993
840,MON02942,2017-01-13,Calabria,Montalto Uffugo,Yes,1,CLA764137871,Gioele,Bruno,CA1504
841,MES89993,2016-03-27,Sicily,Messina,Yes,11,SCY829282400,Raul,Monti,CA1640
842,NAP61318,2009-11-03,Campania,Naples,No,0,CPA188832221,Bruno,Bianco,CA263
843,COR13962,2012-05-27,Calabria,Corigliano-Rossano,No,0,CLA254233783,Giada,Bianchi,CA1820
844,AVE47479,2013-04-14,Campania,Avellino,No,0,CPA780898510,Giuliano,Bruno,CA1757
845,CAS40284,2002-12-31,Campania,Caserta,Yes,5,CPA980855202,Alessandra,Bruno,CA691
846,SAL17119,2005-11-30,Campania,Salerno,Yes,3,CPA40741357,Cosimo,Bruno,CA1283
847,AVE56510,2002-05-16,Campania,Avellino,Yes,1,CPA450478597,Fioretta,Sanna,CA1457
848,SYR18723,2018-04-14,Sicily,Syracuse,Yes,8,SCY314006498,Riccardo,Greco,CA203
849,LEC97883,2019-12-02,Puglia,Lecce,Yes,16,PGA698430045,Sara,D'amico,CA1725
850,MAR06488,2018-07-10,Sicily,Marsala,No,0,SCY335280808,Davide,Martini,CA579
851,MES09306,2018-06-11,Sicily,Messina,Yes,17,SCY956145298,Giorgia,Costantini,CA309
852,CAT88258,2004-01-16,Sicily,Catania,No,0,SCY307943501,Salvo,Bruno,CA1321
853,TRA55801,2000-04-08,Sicily,Trapani,No,0,SCY457488925,Antonia,Sala,CA1594
854,SYR70234,2006-08-14,Sicily,Syracuse,No,0,SCY899143855,Stefano,Guerra,CA15
855,AVE31011,2000-09-05,Campania,Avellino,Yes,19,CPA542133488,Tiziano,Galli,CA1408
856,GEL82357,2010-02-01,Sicily,Gela,No,0,SCY221402042,Lapo,Russo,CA1873
857,COR09854,2016-11-07,Calabria,Corigliano-Rossano,Yes,1,CLA842943408,Lucio,Caruso,CA550
858,AVE38121,2016-09-04,Campania,Avellino,No,0,CPA666465002,Camilla,Bruno,CA1009
859,COS60876,2008-08-26,Calabria,Cosenza,No,0,CLA924710073,Alfredo,Marino,CA625
860,VIT48197,2019-10-16,Sicily,Vittoria,No,0,SCY395838927,Raul,Bianco,CA1596
861,CAT63749,2018-01-17,Calabria,Catanzaro,Yes,6,CLA320255567,Greta,Bianco,CA1146
862,NAP94166,2000-01-05,Campania,Naples,Yes,11,CPA766114761,Gioia,Vitali,N/A
863,CAL17100,2004-01-17,Sicily,Caltanissetta,Yes,13,SCY715810123,Pietro,Bruno,CA1901
864,CAS31364,2004-03-02,Campania,Caserta,Yes,4,CPA144742197,Filippo,Russo,CA1530
865,LAM35270,2016-03-04,Calabria,Lamezia Terme,No,0,CLA280969987,Luca,Giuliani,CA1173
866,CAT57686,2017-12-08,Sicily,Catania,Yes,17,SCY292273493,Alfredo,Mancini,CA1035
867,REN56610,2018-12-19,Calabria,Rende,No,0,CLA645507827,Antonio,Fontana,CA1780
868,BEN24701,2009-10-26,Campania,Benevento,No,0,CPA737702744,Martina,Bruno,CA1466
869,REG05166,2005-10-16,Calabria,Reggio Calabria,No,0,CLA174159107,Leonardo,Romano,CA945
870,BAR99490,2021-05-24,Puglia,Bari,No,0,PGA160448388,Costanza,Vitale,CA1670
871,COR08355,2017-09-11,Calabria,Corigliano-Rossano,Yes,16,CLA694617683,Renato,Rossetti,CA971
872,CAS48575,2010-10-30,Campania,Caserta,Yes,8,CPA697465329,Gianluca,Bruno,CA248
873,FOG95531,2001-05-07,Puglia,Foggia,No,0,PGA147965839,Felice,Fontana,CA150
874,BEN85514,2014-11-04,Campania,Benevento,No,0,CPA538125050,Raffaele,Santoro,CA1332
875,CAS64411,2001-12-29,Campania,Caserta,Yes,19,CPA504614325,Francesca,Rossi,CA1795
876,FOG26511,2010-11-17,Puglia,Foggia,No,0,PGA194706468,Giovanna,Piras,CA674
877,BEN85316,2004-05-06,Campania,Benevento,No,0,CPA598616208,Salvatore,Santoro,CA924
878,VIT24465,2013-08-02,Sicily,Vittoria,No,0,SCY479138396,Caterina,Montanari,CA680
879,CAT74379,2002-07-14,Calabria,Catanzaro,No,0,CLA486485506,Roberto,Bruno,CA1398
880,MAR42922,2019-10-13,Sicily,Marsala,No,0,SCY732708460,Patrizio,Farina,CA202
881,CAT86317,2016-09-28,Calabria,Catanzaro,No,0,CLA659941564,Adriano,Guerra,CA175
882,SAL28625,2009-05-24,Campania,Salerno,No,0,CPA869593691,Beatrice,Bianchi,CA1186
883,NAP58403,2005-08-17,Campania,Naples,Yes,9,CPA873109198,Claudia,Greco,CA1307
884,MES85740,2004-08-28,Sicily,Messina,No,0,SCY675281175,Mattia,Rossi,CA1605
885,TAR11994,2016-06-10,Puglia,Taranto,No,0,PGA300555391,Ferdinando,Santoro,CA346
886,SAL64062,2013-02-17,Campania,Salerno,Yes,14,CPA180060403,Caterina,Ferri,CA1978
887,REN92208,2012-02-17,Calabria,Rende,Yes,3,CLA662463237,Niccolo,Ferrari,CA912
888,REN81394,2020-05-24,Calabria,Rende,Yes,14,CLA234456177,Augusto,Pellegrini,CA1587
889,SYR20348,2009-01-11,Sicily,Syracuse,No,0,SCY449566737,Bianca,Greco,CA1535
890,NAP84831,2011-07-21,Campania,Naples,Yes,16,CPA344705551,Lavinia,Greco,CA355
891,VIB09497,2013-06-26,Calabria,Vibo Valentia,No,0,CLA371520675,Asia,Caruso,CA326
892,REG12293,2022-03-29,Calabria,Reggio Calabria,Yes,15,CLA480894445,Mario,Rossi,CA1538
893,SAL97577,2016-09-01,Campania,Salerno,No,0,CPA850699272,Mario,Bianco,CA49
894,SAL58166,2009-06-17,Campania,Salerno,No,0,CPA681654015,Emilio,Bruno,CA1766
895,CRO53592,2018-12-02,Calabria,Crotone,Yes,18,CLA753203860,Bernardo,Bianco,CA996
896,CAL82059,2000-10-22,Sicily,Caltanissetta,No,0,SCY157937425,Alessandro,Bruno,CA803
897,CAS07266,2007-05-30,Calabria,Castrovillari,Yes,3,CLA975057919,Carla,Mariani,CA1540
898,REN67628,2007-09-26,Calabria,Rende,No,0,CLA232041806,Pasquale,Bianco,CA875
899,MAR64206,2009-07-21,Sicily,Marsala,No,0,SCY432392559,Isabella,Romano,CA477
900,REG81946,2015-05-23,Calabria,Reggio Calabria,Yes,7,CLA816842082,Giada,Santoro,CA1914
901,CAS57713,2011-03-11,Calabria,Castrovillari,Yes,10,CLA935444497,Michele,Bruno,CA1831
902,NAP17075,2010-05-11,Campania,Naples,No,0,CPA892633067,Umberto,Mancini,CA1660
903,MAR84501,2004-09-12,Sicily,Marsala,No,0,SCY430380912,Giada,Sala,CA327
904,LAM76523,2001-08-25,Calabria,Lamezia Terme,No,0,CLA89158464,Michele,Greco,CA773
905,REG14354,2008-10-31,Calabria,Reggio Calabria,No,0,CLA608126569,Fausto,Bruno,CA851
906,COR05151,2012-01-25,Calabria,Corigliano-Rossano,Yes,12,CLA481237481,Sabina,Greco,CA1993
907,COR12249,2010-12-30,Calabria,Corigliano-Rossano,Yes,6,CLA773988502,Tullio,Santoro,CA706
908,CAS89385,2005-05-24,Campania,Caserta,No,0,CPA45771733,Raffaello,Romano,CA1795
909,MAR59142,2006-06-03,Sicily,Marsala,Yes,14,SCY991871459,Salvo,Costantini,CA579
910,CRO05391,2007-10-06,Calabria,Crotone,No,0,CLA635304162,Martina,Gatti,CA1334
911,AVE43897,2021-12-22,Campania,Avellino,Yes,15,CPA471621272,Pietro,Bruno,CA184
912,REN65650,2014-01-20,Calabria,Rende,Yes,14,CLA453620450,Rocco,Bianco,CA508
913,SAL53664,2015-05-06,Campania,Salerno,No,0,CPA401871733,Tommaso,Martini,CA207
914,CAS82692,2020-11-29,Calabria,Castrovillari,Yes,18,CLA668710503,Bianca,Basile,CA617
915,REN79648,2007-11-08,Calabria,Rende,Yes,10,CLA391807530,Adele,Valentini,CA490
916,GEL06838,2014-11-28,Sicily,Gela,Yes,12,SCY94468375,Emanuele,Leone,CA13
917,CAL76514,2004-07-05,Sicily,Caltanissetta,Yes,9,SCY700928931,Lorenzo,Bianco,CA1379
918,TAR42719,2022-03-15,Puglia,Taranto,No,0,PGA233205681,Tommaso,Rizzo,CA986
919,NAP77572,2011-03-07,Campania,Naples,No,0,CPA200043642,Dario,Silvestri,CA565
920,TRA94355,2010-11-12,Sicily,Trapani,Yes,11,SCY996366368,Mirco,Santoro,CA1217
921,ACR95638,2010-11-23,Calabria,Acri,No,0,CLA35293676,Livia,Santoro,CA1196
922,AVE78262,2007-02-20,Campania,Avellino,Yes,12,CPA500215892,Amelia,Milani,CA1980
923,AVE79092,2009-12-23,Campania,Avellino,Yes,10,CPA266547675,Mauro,Fiore,CA1781
924,AVE99240,2019-09-12,Campania,Avellino,Yes,9,CPA267571615,Emilio,Bianco,CA347
925,CRO60940,2005-01-15,Calabria,Crotone,No,0,CLA127000449,Valerio,Santoro,CA5
926,AVE84899,2015-03-30,Campania,Avellino,Yes,17,CPA960574140,Cristina,De Luca,CA757
927,SYR11040,2006-07-10,Sicily,Syracuse,No,0,SCY583445241,Elisa,Villa,CA235
928,TRA17373,2005-03-12,Sicily,Trapani,Yes,11,SCY605015335,Agnese,Bruno,CA403
929,CAS16581,2018-03-09,Campania,Caserta,No,0,CPA467332424,Aurora,Russo,CA1322
930,BEN41616,2000-09-30,Campania,Benevento,Yes,2,CPA152939093,Niccolo,Santoro,CA687
931,BEN68458,2014-03-16,Campania,Benevento,No,0,CPA235951215,Fabrizio,Bruno,CA852
932,CAS88594,2007-03-13,Campania,Caserta,Yes,10,CPA461758243,Fulvio,Grasso,CA979
933,NAP45031,2010-06-19,Campania,Naples,Yes,15,CPA391892479,Sergio,Greco,CA565
934,MON05879,2015-03-25,Calabria,Montalto Uffugo,Yes,15,CLA761285736,Emanuele,Giuliani,CA323
935,REN15564,2007-05-20,Calabria,Rende,No,0,CLA462885030,Gioia,Guerra,CA1259
936,BEN32715,2008-04-02,Campania,Benevento,Yes,19,CPA262959369,Walter,Rossi,CA1703
937,AVE99509,2020-04-24,Campania,Avellino,Yes,11,CPA562104229,Ugo,Vitali,CA1033
938,NAP30749,2021-01-06,Campania,Naples,Yes,5,CPA469163811,Lucio,Bruno,CA397
939,CAS65730,2011-07-07,Campania,Caserta,Yes,17,CPA988356221,Adele,Bruno,CA1426
940,BAR45228,2002-09-29,Puglia,Bari,No,0,PGA67639692,Renato,Morelli,CA1345
941,GEL08469,2014-11-12,Sicily,Gela,No,0,SCY40596429,Elio,Caputo,CA398
942,ACR79144,2011-03-10,Calabria,Acri,No,0,CLA281610460,Ilaria,Caputo,CA7
943,CAL58356,2019-08-25,Sicily,Caltanissetta,No,0,SCY937323547,Camillo,Santoro,CA1996
944,PAL94011,2007-07-07,Sicily,Palermo,No,0,SCY958166246,Rosa,Caruso,CA860
945,GEL73862,2011-05-01,Sicily,Gela,Yes,9,SCY716353872,Guido,Ricci,CA1620
946,CAS67366,2002-05-18,Campania,Caserta,No,0,CPA584401463,Massimo,Caruso,CA248
947,CAT12032,2012-06-28,Calabria,Catanzaro,No,0,CLA260043828,Simone,Bruno,CA140
948,SAL69790,2020-04-25,Campania,Salerno,Yes,3,CPA231136922,Rita,Moretti,CA1580
949,NAP95446,2021-04-13,Campania,Naples,No,0,CPA638653925,Lucio,Martinelli,CA98
950,NAP96192,2022-01-18,Campania,Naples,No,0,CPA116750509,Diego,Ferrari,CA474
951,NAP64083,2010-02-01,Campania,Naples,No,0,CPA551082546,Mauro,Grasso,CA1396
952,BAR23706,2008-01-12,Puglia,Bari,No,0,PGA90261370,Fabiana,Grasso,CA1201
953,PAL71486,2015-03-23,Sicily,Palermo,No,0,SCY541895371,Flavia,Grasso,CA44
954,BEN14597,2017-12-21,Campania,Benevento,No,0,CPA265104322,Stefano,Bruno,CA154
955,REG35721,2013-10-19,Calabria,Reggio Calabria,Yes,6,CLA50195336,Gianluca,Montanari,CA303
956,CAT66564,2015-07-12,Calabria,Catanzaro,No,0,CLA230172934,Mattia,Bruno,CA755
957,VIB52015,2020-01-12,Calabria,Vibo Valentia,Yes,9,CLA726187309,Camilla,Mancini,CA659
958,TRA25587,2013-01-01,Sicily,Trapani,Yes,10,SCY211003855,Zeno,Giuliani,CA1155
959,LAM97986,2018-02-10,Calabria,Lamezia Terme,Yes,16,CLA453140775,Nicola,Bianco,CA798
960,FOG50191,2001-06-11,Puglia,Foggia,No,0,PGA743111637,Guido,Greco,CA1819
961,CAT94678,2017-08-13,Sicily,Catania,No,0,SCY480745987,Luigi,De Rosa,CA1218
962,CAS03263,2021-10-10,Calabria,Castrovillari,Yes,19,CLA2357429,Samuele,Martinelli,CA125
963,CAS95436,2010-01-03,Calabria,Castrovillari,No,0,CLA10306888,Carla,Bruno,CA1831
964,CAS23325,2010-07-20,Campania,Caserta,No,0,CPA277712284,Alfredo,Leone,CA361
965,VIB12900,2004-06-11,Calabria,Vibo Valentia,No,0,CLA181270890,Carlo,Bruno,CA1215
966,CAS12396,2006-04-13,Campania,Caserta,Yes,2,CPA814619509,Simone,Sala,CA25
967,COS56796,2000-07-08,Calabria,Cosenza,No,0,CLA163229928,Emma,Vitale,CA1782
968,GEL73458,2000-11-28,Sicily,Gela,No,0,SCY324110251,Bruno,Gatti,CA1139
969,BEN34071,2000-10-20,Campania,Benevento,Yes,8,CPA977237571,Fabrizio,Gatti,CA687
970,AVE44622,2005-04-09,Campania,Avellino,No,0,CPA674806747,Roberta,Marini,CA877
971,REN42257,2016-07-20,Calabria,Rende,No,0,CLA402777272,Debora,De Luca,CA1723
972,BEN47236,2016-08-08,Campania,Benevento,No,0,CPA572393556,Augusto,Ricci,CA1749
973,CAS57057,2008-06-12,Campania,Caserta,No,0,CPA404688694,Alma,Pagano,CA769
974,COS94605,2020-05-06,Calabria,Cosenza,No,0,CLA802389145,Filippo,Bruno,CA625
975,CAT31432,2017-10-01,Calabria,Catanzaro,No,0,CLA341001680,Fioretta,Colombo,CA368
976,LAM23204,2003-03-04,Calabria,Lamezia Terme,Yes,13,CLA639211044,Lavinia,Bianchi,CA1595
977,MES02705,2008-04-17,Sicily,Messina,Yes,15,SCY147323835,Camillo,Bruno,CA1361
978,NAP49236,2011-03-02,Campania,Naples,No,0,CPA689542571,Violante,Bruno,CA42
979,CAS65934,2006-04-13,Calabria,Castrovillari,No,0,CLA2357429,Samuele,Martinelli,CA1293
980,CAL14892,2001-05-10,Sicily,Caltanissetta,No,0,SCY337307646,Eugenia,Moretti,CA1468
981,NAP45553,2018-07-05,Campania,Naples,Yes,11,CPA916818017,Ezio,Santoro,CA1913
982,CAS12561,2003-10-02,Calabria,Castrovillari,No,0,CLA286018583,Fabrizio,De Santis,CA1151
983,REG02059,2010-09-01,Calabria,Reggio Calabria,No,0,CLA102541225,Tullio,Giordano,CA1391
984,LEC97267,2013-09-22,Puglia,Lecce,No,0,PGA4991593,Serena,Greco,CA1503
985,SYR63748,2022-03-11,Sicily,Syracuse,Yes,17,SCY589610215,Violante,De Luca,CA1897
986,CAS50244,2012-06-22,Calabria,Castrovillari,No,0,CLA844702915,Riccardo,Bianchi,CA1673
987,PAL90426,2013-06-27,Sicily,Palermo,Yes,1,SCY965434933,Azzurra,Bianco,CA1563
988,COR46150,2016-11-10,Calabria,Corigliano-Rossano,Yes,3,CLA735996694,Ruggero,Bruno,CA1630
989,MON95398,2020-09-06,Calabria,Montalto Uffugo,Yes,7,CLA170622648,Umberto,Santoro,CA88
990,CAS19722,2013-06-22,Campania,Caserta,No,0,CPA584928999,Mattia,Russo,CA274
991,SYR65555,2017-12-01,Sicily,Syracuse,No,0,SCY353558077,Raffaello,Bianco,CA196
992,CRO49519,2007-05-08,Calabria,Crotone,Yes,6,CLA936103900,Barbara,Greco,CA221
993,GEL80560,2013-12-23,Sicily,Gela,Yes,14,SCY368596546,Laura,Martini,CA750
994,CAT54802,2020-01-14,Calabria,Catanzaro,No,0,CLA884844144,Gaia,Marino,CA349
995,CAS75717,2003-05-10,Campania,Caserta,Yes,9,CPA43937503,Emilio,Romano,CA1426
996,SAL15674,2014-05-03,Campania,Salerno,No,0,CPA368554739,Asia,D'angelo,CA1576
997,CAL21002,2009-05-01,Sicily,Caltanissetta,No,0,SCY492344027,Ferdinando,Fiore,CA872
998,CRO81284,2022-02-04,Calabria,Crotone,No,0,CLA619772950,Laura,Rizzi,CA1109
999,CRO62027,2009-06-16,Calabria,Crotone,Yes,11,CLA372857031,Irene,Mariani,CA1103
1000,CAS02552,2020-01-05,Calabria,Castrovillari,No,0,CLA734291783,Lorenzo,Greco,CA1655
1001,BEN79059,2001-03-26,Campania,Benevento,Yes,13,CPA647073617,Raul,Testa,CA1947
1002,CAS77674,2008-11-30,Calabria,Castrovillari,No,0,CLA166931948,Claudio,Rossi,CA1250
1003,MON04997,2017-10-17,Calabria,Montalto Uffugo,No,0,CLA375248429,Ludovico,Bianco,CA1421
1004,REG96051,2010-08-01,Calabria,Reggio Calabria,No,0,CLA541150532,Gabriella,Conte,CA681
1005,CAL26296,2002-12-29,Sicily,Caltanissetta,Yes,19,SCY873375019,Gaia,Bruno,CA803
1006,REN90485,2008-05-17,Calabria,Rende,No,0,CLA889684253,Riccardo,Ferri,CA1627
1007,PAL61357,2012-12-11,Sicily,Palermo,Yes,8,SCY870638305,Livia,Bruno,CA1959
1008,TRA78362,2010-08-20,Sicily,Trapani,No,0,SCY162726895,Sergio,Bruno,CA1737
1009,BEN36815,2017-12-24,Campania,Benevento,No,0,CPA992814481,Fulvio,Lombardo,CA698
1010,FOG67459,2021-01-01,Puglia,Foggia,No,0,PGA832718761,Roberto,Russo,CA76
1011,AVE66109,2015-02-01,Campania,Avellino,Yes,14,CPA856792922,Alessio,Giordano,CA866
1012,REN11201,2013-02-13,Calabria,Rende,No,0,CLA948612117,Luigi,Santoro,CA726
1013,SAL81628,2021-07-25,Campania,Salerno,Yes,10,CPA371297613,Dafne,Caputo,CA70
1014,MON76838,2001-10-29,Calabria,Montalto Uffugo,No,0,CLA938551068,Sebastiano,Santoro,CA1848
1015,COR21590,2014-03-08,Calabria,Corigliano-Rossano,No,0,CLA986879093,Paolo,Bellini,CA1758
1016,AVE52458,2015-09-14,Campania,Avellino,No,0,CPA366827810,Ugo,Bianco,CA877
1017,CAT48920,2005-01-03,Sicily,Catania,No,0,SCY883169611,Bruno,Bruno,CA759
1018,CAS02123,2002-01-30,Campania,Caserta,No,0,CPA665788182,Gabriella,Marino,CA1153
1019,LAM72096,2012-04-14,Calabria,Lamezia Terme,Yes,3,CLA475946432,Matteo,Ferraro,CA1445
1020,TRA29143,2001-09-10,Sicily,Trapani,Yes,4,SCY5167933,Eugenia,Farina,CA1359
1021,SAL22233,2019-06-05,Campania,Salerno,No,0,CPA560259618,Lorenzo,De Luca,CA904
1022,AVE26961,2006-08-17,Campania,Avellino,Yes,18,CPA465418186,Andrea,Leone,CA1850
1023,CAT31110,2021-10-03,Sicily,Catania,No,0,SCY691866737,Alessia,Ferrari,CA1667
1024,PAL00132,2017-12-18,Sicily,Palermo,No,0,SCY985253167,Silvio,Bruno,CA873
1025,REN85265,2000-02-08,Calabria,Rende,No,0,CLA252597531,Raffaele,Bruno,N/A
1026,CAL55788,2011-03-04,Sicily,Caltanissetta,No,0,SCY816111821,Angelo,Bianco,CA1931
1027,SYR08033,2000-10-31,Sicily,Syracuse,Yes,12,SCY138661242,Corrado,Battaglia,CA1645
1028,MON78945,2000-03-16,Calabria,Montalto Uffugo,No,0,CLA261814897,Alessio,Rizzo,CA1015
1029,BEN21091,2007-07-30,Campania,Benevento,No,0,CPA556078856,Renato,Bruno,CA1947
1030,RAG26473,2008-04-16,Sicily,Ragusa,No,0,SCY825650214,Tommaso,Bianco,CA1078
1031,SYR32599,2015-01-05,Sicily,Syracuse,Yes,17,SCY675669957,Tiziano,Greco,CA242
1032,CAS02099,2009-11-12,Campania,Caserta,Yes,8,CPA196351508,Saverio,Marino,CA691
1033,MES92256,2010-07-22,Sicily,Messina,No,0,SCY489119256,Giuliano,Ruggiero,CA1808
1034,TRA05183,2017-12-03,Sicily,Trapani,No,0,SCY804742820,Miriam,Russo,CA1155
1035,NAP29368,2015-09-14,Campania,Naples,Yes,2,CPA639753345,Matilde,Carbone,CA641
1036,NAP83511,2007-08-18,Campania,Naples,No,0,CPA276803559,Emilio,Giordano,CA1376
1037,CAS94040,2013-09-12,Campania,Caserta,Yes,11,CPA477510769,Maurizio,Bruno,CA1304
1038,TAR03848,2004-06-23,Puglia,Taranto,Yes,17,PGA339418357,Alfredo,Greco,CA523
1039,AVE38763,2014-12-08,Campania,Avellino,Yes,13,CPA4382271,Barbara,Bianco,CA205
1040,MON92075,2016-11-11,Calabria,Montalto Uffugo,Yes,5,CLA850632561,Noemi,Santoro,CA543
1041,ACR23774,2013-10-13,Calabria,Acri,No,0,CLA553176766,Cosimo,Santoro,CA1609
1042,CRO77356,2003-12-13,Calabria,Crotone,Yes,10,CLA944788870,Luigi,Ferrari,CA1216
1043,REG59144,2000-03-03,Calabria,Reggio Calabria,No,0,CLA959915378,Diego,Mazza,CA918
1044,CRO25186,2010-01-19,Calabria,Crotone,No,0,CLA596772483,Gabriele,Bellini,CA1060
1045,VIB32038,2020-10-30,Calabria,Vibo Valentia,Yes,1,CLA544346030,Domenico,Bruno,CA351
1046,AVE57683,2017-08-15,Campania,Avellino,Yes,6,CPA245622351,Ludovica,Bruno,CA1850
1047,CRO68888,2000-10-26,Calabria,Crotone,Yes,9,CLA385719077,Martina,Rossi,CA908
1048,MAR52269,2009-08-15,Sicily,Marsala,Yes,7,SCY167141568,Mirco,Costa,CA973
1049,MON41717,2003-08-31,Calabria,Montalto Uffugo,No,0,CLA466284293,Camillo,Santoro,CA561
1050,GEL70134,2008-03-03,Sicily,Gela,Yes,7,SCY63989195,Giulio,Neri,CA1207
1051,VIT87979,2002-10-09,Sicily,Vittoria,Yes,17,SCY913970457,Vittorio,De Luca,CA556
1052,SAL00253,2014-05-05,Campania,Salerno,No,0,CPA113143857,Simona,Greco,CA1994
1053,RAG81187,2019-02-21,Sicily,Ragusa,No,0,SCY802986249,Alessia,Fabbri,CA964
1054,NAP93917,2015-02-13,Campania,Naples,Yes,4,CPA151261291,Giacomo,Martinelli,CA411
1055,TRA48199,2019-05-02,Sicily,Trapani,No,0,SCY591489870,Margherita,Bianchi,CA1584
1056,COR52792,2008-12-30,Calabria,Corigliano-Rossano,Yes,3,CLA526138585,Nicola,Russo,CA1758
1057,AVE58221,2015-05-08,Campania,Avellino,Yes,7,CPA743156977,Rita,Parisi,CA1781
1058,CAS83603,2008-09-23,Calabria,Castrovillari,Yes,18,CLA816952425,Sebastiano,Pellegrini,CA318
1059,CAS62215,2020-12-06,Campania,Caserta,No,0,CPA567250935,Gioele,Greco,CA491
1060,MAR02091,2020-11-24,Sicily,Marsala,No,0,SCY418383549,Cosimo,Gatti,CA457
1061,BEN41426,2009-02-16,Campania,Benevento,Yes,2,CPA969102551,Michele,Ricci,CA1213
1062,CAT44479,2010-10-13,Sicily,Catania,No,0,SCY883157977,Fausto,Ferraro,CA1220
1063,VIT18936,2005-03-22,Sicily,Vittoria,No,0,SCY945129939,Stefano,Mazza,CA988
1064,TAR69166,2001-04-26,Puglia,Taranto,No,0,PGA454323189,Ezio,Rossi,CA920
1065,TRA25352,2001-02-26,Sicily,Trapani,No,0,SCY866560100,Paolo,Conti,CA1594
1066,CAS80180,2003-10-21,Calabria,Castrovillari,No,0,CLA313145766,Serena,Greco,CA1673
1067,BEN59124,2007-07-01,Campania,Benevento,No,0,CPA991900783,Emanuele,Rinaldi,CA396
1068,SAL15202,2000-05-20,Campania,Salerno,Yes,3,CPA25532696,Valerio,Neri,CA1919
1069,AND33589,2018-07-01,Puglia,Andria,Yes,10,PGA232849828,Alessio,Santoro,CA1593
1070,CAT51066,2012-06-30,Sicily,Catania,Yes,1,SCY660597525,Valentino,Neri,CA1565
1071,AVE48265,2002-05-04,Campania,Avellino,Yes,13,CPA467809032,Fabio,D'angelo,CA444
1072,CAS08485,2000-06-23,Campania,Caserta,No,0,CPA708889434,Rocco,Fiore,CA1907
1073,VIT78799,2014-01-02,Sicily,Vittoria,No,0,SCY552086702,Ilaria,Bruno,CA705
1074,ACR58890,2018-12-11,Calabria,Acri,Yes,1,CLA996883436,Federico,Longo,CA61
1075,RAG30374,2017-06-15,Sicily,Ragusa,No,0,SCY834464399,Riccardo,Fabbri,CA536
1076,MON57770,2020-06-24,Calabria,Montalto Uffugo,No,0,CLA932125164,Renato,Morelli,CA958
