,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name
887,REN92208,2012-02-17,Calabria,Rende,Yes,3,CLA662463237,Niccolo,Ferrari
888,REN81394,2020-05-24,Calabria,Rende,Yes,14,CLA234456177,Augusto,Pellegrini
889,SYR20348,2009-01-11,Sicily,Syracuse,No,0,SCY449566737,Bianca,Greco
890,NAP84831,2011-07-21,Campania,Naples,Yes,16,CPA344705551,Lavinia,Greco
891,VIB09497,2013-06-26,Calabria,Vibo Valentia,No,0,CLA371520675,Asia,Caruso
892,REG12293,2022-03-29,Calabria,Reggio Calabria,Yes,15,CLA480894445,Mario,Rossi
893,SAL97577,2016-09-01,Campania,Salerno,No,0,CPA850699272,Mario,Bianco
894,SAL58166,2009-06-17,Campania,Salerno,No,0,CPA681654015,Emilio,Bruno
895,CRO53592,2018-12-02,Calabria,Crotone,Yes,18,CLA753203860,Bernardo,Bianco
896,CAL82059,2000-10-22,Sicily,Caltanissetta,No,0,SCY157937425,Alessandro,Bruno
897,CAS07266,2007-05-30,Calabria,Castrovillari,Yes,3,CLA975057919,Carla,Mariani
898,REN67628,2007-09-26,Calabria,Rende,No,0,CLA232041806,Pasquale,Bianco
899,MAR64206,2009-07-21,Sicily,Marsala,No,0,SCY432392559,Isabella,Romano
900,REG81946,2015-05-23,Calabria,Reggio Calabria,Yes,7,CLA816842082,Giada,Santoro
901,CAS57713,2011-03-11,Calabria,Castrovillari,Yes,10,CLA935444497,Michele,Bruno
902,NAP17075,2010-05-11,Campania,Naples,No,0,CPA892633067,Umberto,Mancini
903,MAR84501,2004-09-12,Sicily,Marsala,No,0,SCY430380912,Giada,Sala
904,LAM76523,2001-08-25,Calabria,Lamezia Terme,No,0,CLA89158464,Michele,Greco
905,REG14354,2008-10-31,Calabria,Reggio Calabria,No,0,CLA608126569,Fausto,Bruno
906,COR05151,2012-01-25,Calabria,Corigliano-Rossano,Yes,12,CLA481237481,Sabina,Greco
907,COR12249,2010-12-30,Calabria,Corigliano-Rossano,Yes,6,CLA773988502,Tullio,Santoro
908,CAS89385,2005-05-24,Campania,Caserta,No,0,CPA45771733,Raffaello,Romano
909,MAR59142,2006-06-03,Sicily,Marsala,Yes,14,SCY991871459,Salvo,Costantini
910,CRO05391,2007-10-06,Calabria,Crotone,No,0,CLA635304162,Martina,Gatti
911,AVE43897,2021-12-22,Campania,Avellino,Yes,15,CPA471621272,Pietro,Bruno
912,REN65650,2014-01-20,Calabria,Rende,Yes,14,CLA453620450,Rocco,Bianco
913,SAL53664,2015-05-06,Campania,Salerno,No,0,CPA401871733,Tommaso,Martini
914,CAS82692,2020-11-29,Calabria,Castrovillari,Yes,18,CLA668710503,Bianca,Basile
915,REN79648,2007-11-08,Calabria,Rende,Yes,10,CLA391807530,Adele,Valentini
916,GEL06838,2014-11-28,Sicily,Gela,Yes,12,SCY94468375,Emanuele,Leone
917,CAL76514,2004-07-05,Sicily,Caltanissetta,Yes,9,SCY700928931,Lorenzo,Bianco
918,TAR42719,2022-03-15,Puglia,Taranto,No,0,PGA233205681,Tommaso,Rizzo
919,NAP77572,2011-03-07,Campania,Naples,No,0,CPA200043642,Dario,Silvestri
920,TRA94355,2010-11-12,Sicily,Trapani,Yes,11,SCY996366368,Mirco,Santoro
921,ACR95638,2010-11-23,Calabria,Acri,No,0,CLA35293676,Livia,Santoro
922,AVE78262,2007-02-20,Campania,Avellino,Yes,12,CPA500215892,Amelia,Milani
923,AVE79092,2009-12-23,Campania,Avellino,Yes,10,CPA266547675,Mauro,Fiore
924,AVE99240,2019-09-12,Campania,Avellino,Yes,9,CPA267571615,Emilio,Bianco
925,CRO60940,2005-01-15,Calabria,Crotone,No,0,CLA127000449,Valerio,Santoro
926,AVE84899,2015-03-30,Campania,Avellino,Yes,17,CPA960574140,Cristina,De Luca
927,SYR11040,2006-07-10,Sicily,Syracuse,No,0,SCY583445241,Elisa,Villa
928,TRA17373,2005-03-12,Sicily,Trapani,Yes,11,SCY605015335,Agnese,Bruno
929,CAS16581,2018-03-09,Campania,Caserta,No,0,CPA467332424,Aurora,Russo
930,BEN41616,2000-09-30,Campania,Benevento,Yes,2,CPA152939093,Niccolo,Santoro
931,BEN68458,2014-03-16,Campania,Benevento,No,0,CPA235951215,Fabrizio,Bruno
932,CAS88594,2007-03-13,Campania,Caserta,Yes,10,CPA461758243,Fulvio,Grasso
933,NAP45031,2010-06-19,Campania,Naples,Yes,15,CPA391892479,Sergio,Greco
934,MON05879,2015-03-25,Calabria,Montalto Uffugo,Yes,15,CLA761285736,Emanuele,Giuliani
935,REN15564,2007-05-20,Calabria,Rende,No,0,CLA462885030,Gioia,Guerra
936,BEN32715,2008-04-02,Campania,Benevento,Yes,19,CPA262959369,Walter,Rossi
937,AVE99509,2020-04-24,Campania,Avellino,Yes,11,CPA562104229,Ugo,Vitali
938,NAP30749,2021-01-06,Campania,Naples,Yes,5,CPA469163811,Lucio,Bruno
939,CAS65730,2011-07-07,Campania,Caserta,Yes,17,CPA988356221,Adele,Bruno
940,BAR45228,2002-09-29,Puglia,Bari,No,0,PGA67639692,Renato,Morelli
941,GEL08469,2014-11-12,Sicily,Gela,No,0,SCY40596429,Elio,Caputo
942,ACR79144,2011-03-10,Calabria,Acri,No,0,CLA281610460,Ilaria,Caputo
943,CAL58356,2019-08-25,Sicily,Caltanissetta,No,0,SCY937323547,Camillo,Santoro
944,PAL94011,2007-07-07,Sicily,Palermo,No,0,SCY958166246,Rosa,Caruso
945,GEL73862,2011-05-01,Sicily,Gela,Yes,9,SCY716353872,Guido,Ricci
946,CAS67366,2002-05-18,Campania,Caserta,No,0,CPA584401463,Massimo,Caruso
947,CAT12032,2012-06-28,Calabria,Catanzaro,No,0,CLA260043828,Simone,Bruno
948,SAL69790,2020-04-25,Campania,Salerno,Yes,3,CPA231136922,Rita,Moretti
949,NAP95446,2021-04-13,Campania,Naples,No,0,CPA638653925,Lucio,Martinelli
950,NAP96192,2022-01-18,Campania,Naples,No,0,CPA116750509,Diego,Ferrari
951,NAP64083,2010-02-01,Campania,Naples,No,0,CPA551082546,Mauro,Grasso
952,BAR23706,2008-01-12,Puglia,Bari,No,0,PGA90261370,Fabiana,Grasso
953,PAL71486,2015-03-23,Sicily,Palermo,No,0,SCY541895371,Flavia,Grasso
954,BEN14597,2017-12-21,Campania,Benevento,No,0,CPA265104322,Stefano,Bruno
955,REG35721,2013-10-19,Calabria,Reggio Calabria,Yes,6,CLA50195336,Gianluca,Montanari
956,CAT66564,2015-07-12,Calabria,Catanzaro,No,0,CLA230172934,Mattia,Bruno
957,VIB52015,2020-01-12,Calabria,Vibo Valentia,Yes,9,CLA726187309,Camilla,Mancini
958,TRA25587,2013-01-01,Sicily,Trapani,Yes,10,SCY211003855,Zeno,Giuliani
959,LAM97986,2018-02-10,Calabria,Lamezia Terme,Yes,16,CLA453140775,Nicola,Bianco
960,FOG50191,2001-06-11,Puglia,Foggia,No,0,PGA743111637,Guido,Greco
961,CAT94678,2017-08-13,Sicily,Catania,No,0,SCY480745987,Luigi,De Rosa
962,CAS03263,2021-10-10,Calabria,Castrovillari,Yes,19,CLA2357429,Samuele,Martinelli
963,CAS95436,2010-01-03,Calabria,Castrovillari,No,0,CLA10306888,Carla,Bruno
964,CAS23325,2010-07-20,Campania,Caserta,No,0,CPA277712284,Alfredo,Leone
965,VIB12900,2004-06-11,Calabria,Vibo Valentia,No,0,CLA181270890,Carlo,Bruno
966,CAS12396,2006-04-13,Campania,Caserta,Yes,2,CPA814619509,Simone,Sala
967,COS56796,2000-07-08,Calabria,Cosenza,No,0,CLA163229928,Emma,Vitale
968,GEL73458,2000-11-28,Sicily,Gela,No,0,SCY324110251,Bruno,Gatti
969,BEN34071,2000-10-20,Campania,Benevento,Yes,8,CPA977237571,Fabrizio,Gatti
970,AVE44622,2005-04-09,Campania,Avellino,No,0,CPA674806747,Roberta,Marini
971,REN42257,2016-07-20,Calabria,Rende,No,0,CLA402777272,Debora,De Luca
972,BEN47236,2016-08-08,Campania,Benevento,No,0,CPA572393556,Augusto,Ricci
973,CAS57057,2008-06-12,Campania,Caserta,No,0,CPA404688694,Alma,Pagano
974,COS94605,2020-05-06,Calabria,Cosenza,No,0,CLA802389145,Filippo,Bruno
975,CAT31432,2017-10-01,Calabria,Catanzaro,No,0,CLA341001680,Fioretta,Colombo
976,LAM23204,2003-03-04,Calabria,Lamezia Terme,Yes,13,CLA639211044,Lavinia,Bianchi
977,MES02705,2008-04-17,Sicily,Messina,Yes,15,SCY147323835,Camillo,Bruno
978,NAP49236,2011-03-02,Campania,Naples,No,0,CPA689542571,Violante,Bruno
979,CAS65934,2006-04-13,Calabria,Castrovillari,No,0,CLA2357429,Samuele,Martinelli
980,CAL14892,2001-05-10,Sicily,Caltanissetta,No,0,SCY337307646,Eugenia,Moretti
981,NAP45553,2018-07-05,Campania,Naples,Yes,11,CPA916818017,Ezio,Santoro
982,CAS12561,2003-10-02,Calabria,Castrovillari,No,0,CLA286018583,Fabrizio,De Santis
983,REG02059,2010-09-01,Calabria,Reggio Calabria,No,0,CLA102541225,Tullio,Giordano
984,LEC97267,2013-09-22,Puglia,Lecce,No,0,PGA4991593,Serena,Greco
985,SYR63748,2022-03-11,Sicily,Syracuse,Yes,17,SCY589610215,Violante,De Luca
986,CAS50244,2012-06-22,Calabria,Castrovillari,No,0,CLA844702915,Riccardo,Bianchi
987,PAL90426,2013-06-27,Sicily,Palermo,Yes,1,SCY965434933,Azzurra,Bianco
988,COR46150,2016-11-10,Calabria,Corigliano-Rossano,Yes,3,CLA735996694,Ruggero,Bruno
989,MON95398,2020-09-06,Calabria,Montalto Uffugo,Yes,7,CLA170622648,Umberto,Santoro
990,CAS19722,2013-06-22,Campania,Caserta,No,0,CPA584928999,Mattia,Russo
991,SYR65555,2017-12-01,Sicily,Syracuse,No,0,SCY353558077,Raffaello,Bianco
992,CRO49519,2007-05-08,Calabria,Crotone,Yes,6,CLA936103900,Barbara,Greco
993,GEL80560,2013-12-23,Sicily,Gela,Yes,14,SCY368596546,Laura,Martini
994,CAT54802,2020-01-14,Calabria,Catanzaro,No,0,CLA884844144,Gaia,Marino
995,CAS75717,2003-05-10,Campania,Caserta,Yes,9,CPA43937503,Emilio,Romano
996,SAL15674,2014-05-03,Campania,Salerno,No,0,CPA368554739,Asia,D'angelo
997,CAL21002,2009-05-01,Sicily,Caltanissetta,No,0,SCY492344027,Ferdinando,Fiore
998,CRO81284,2022-02-04,Calabria,Crotone,No,0,CLA619772950,Laura,Rizzi
999,CRO62027,2009-06-16,Calabria,Crotone,Yes,11,CLA372857031,Irene,Mariani
1000,CAS02552,2020-01-05,Calabria,Castrovillari,No,0,CLA734291783,Lorenzo,Greco
1001,BEN79059,2001-03-26,Campania,Benevento,Yes,13,CPA647073617,Raul,Testa
1002,CAS77674,2008-11-30,Calabria,Castrovillari,No,0,CLA166931948,Claudio,Rossi
1003,MON04997,2017-10-17,Calabria,Montalto Uffugo,No,0,CLA375248429,Ludovico,Bianco
1004,REG96051,2010-08-01,Calabria,Reggio Calabria,No,0,CLA541150532,Gabriella,Conte
1005,CAL26296,2002-12-29,Sicily,Caltanissetta,Yes,19,SCY873375019,Gaia,Bruno
1006,REN90485,2008-05-17,Calabria,Rende,No,0,CLA889684253,Riccardo,Ferri
1007,PAL61357,2012-12-11,Sicily,Palermo,Yes,8,SCY870638305,Livia,Bruno
1008,TRA78362,2010-08-20,Sicily,Trapani,No,0,SCY162726895,Sergio,Bruno
1009,BEN36815,2017-12-24,Campania,Benevento,No,0,CPA992814481,Fulvio,Lombardo
1010,FOG67459,2021-01-01,Puglia,Foggia,No,0,PGA832718761,Roberto,Russo
1011,AVE66109,2015-02-01,Campania,Avellino,Yes,14,CPA856792922,Alessio,Giordano
1012,REN11201,2013-02-13,Calabria,Rende,No,0,CLA948612117,Luigi,Santoro
1013,SAL81628,2021-07-25,Campania,Salerno,Yes,10,CPA371297613,Dafne,Caputo
1014,MON76838,2001-10-29,Calabria,Montalto Uffugo,No,0,CLA938551068,Sebastiano,Santoro
1015,COR21590,2014-03-08,Calabria,Corigliano-Rossano,No,0,CLA986879093,Paolo,Bellini
1016,AVE52458,2015-09-14,Campania,Avellino,No,0,CPA366827810,Ugo,Bianco
1017,CAT48920,2005-01-03,Sicily,Catania,No,0,SCY883169611,Bruno,Bruno
1018,CAS02123,2002-01-30,Campania,Caserta,No,0,CPA665788182,Gabriella,Marino
1019,LAM72096,2012-04-14,Calabria,Lamezia Terme,Yes,3,CLA475946432,Matteo,Ferraro
1020,TRA29143,2001-09-10,Sicily,Trapani,Yes,4,SCY5167933,Eugenia,Farina
1021,SAL22233,2019-06-05,Campania,Salerno,No,0,CPA560259618,Lorenzo,De Luca
1022,AVE26961,2006-08-17,Campania,Avellino,Yes,18,CPA465418186,Andrea,Leone
1023,CAT31110,2021-10-03,Sicily,Catania,No,0,SCY691866737,Alessia,Ferrari
1024,PAL00132,2017-12-18,Sicily,Palermo,No,0,SCY985253167,Silvio,Bruno
1025,REN85265,2000-02-08,Calabria,Rende,No,0,CLA252597531,Raffaele,Bruno
1026,CAL55788,2011-03-04,Sicily,Caltanissetta,No,0,SCY816111821,Angelo,Bianco
1027,SYR08033,2000-10-31,Sicily,Syracuse,Yes,12,SCY138661242,Corrado,Battaglia
1028,MON78945,2000-03-16,Calabria,Montalto Uffugo,No,0,CLA261814897,Alessio,Rizzo
1029,BEN21091,2007-07-30,Campania,Benevento,No,0,CPA556078856,Renato,Bruno
1030,RAG26473,2008-04-16,Sicily,Ragusa,No,0,SCY825650214,Tommaso,Bianco
1031,SYR32599,2015-01-05,Sicily,Syracuse,Yes,17,SCY675669957,Tiziano,Greco
1032,CAS02099,2009-11-12,Campania,Caserta,Yes,8,CPA196351508,Saverio,Marino
1033,MES92256,2010-07-22,Sicily,Messina,No,0,SCY489119256,Giuliano,Ruggiero
1034,TRA05183,2017-12-03,Sicily,Trapani,No,0,SCY804742820,Miriam,Russo
1035,NAP29368,2015-09-14,Campania,Naples,Yes,2,CPA639753345,Matilde,Carbone
1036,NAP83511,2007-08-18,Campania,Naples,No,0,CPA276803559,Emilio,Giordano
1037,CAS94040,2013-09-12,Campania,Caserta,Yes,11,CPA477510769,Maurizio,Bruno
1038,TAR03848,2004-06-23,Puglia,Taranto,Yes,17,PGA339418357,Alfredo,Greco
1039,AVE38763,2014-12-08,Campania,Avellino,Yes,13,CPA4382271,Barbara,Bianco
1040,MON92075,2016-11-11,Calabria,Montalto Uffugo,Yes,5,CLA850632561,Noemi,Santoro
1041,ACR23774,2013-10-13,Calabria,Acri,No,0,CLA553176766,Cosimo,Santoro
1042,CRO77356,2003-12-13,Calabria,Crotone,Yes,10,CLA944788870,Luigi,Ferrari
1043,REG59144,2000-03-03,Calabria,Reggio Calabria,No,0,CLA959915378,Diego,Mazza
1044,CRO25186,2010-01-19,Calabria,Crotone,No,0,CLA596772483,Gabriele,Bellini
1045,VIB32038,2020-10-30,Calabria,Vibo Valentia,Yes,1,CLA544346030,Domenico,Bruno
1046,AVE57683,2017-08-15,Campania,Avellino,Yes,6,CPA245622351,Ludovica,Bruno
1047,CRO68888,2000-10-26,Calabria,Crotone,Yes,9,CLA385719077,Martina,Rossi
1048,MAR52269,2009-08-15,Sicily,Marsala,Yes,7,SCY167141568,Mirco,Costa
1049,MON41717,2003-08-31,Calabria,Montalto Uffugo,No,0,CLA466284293,Camillo,Santoro
1050,GEL70134,2008-03-03,Sicily,Gela,Yes,7,SCY63989195,Giulio,Neri
1051,VIT87979,2002-10-09,Sicily,Vittoria,Yes,17,SCY913970457,Vittorio,De Luca
1052,SAL00253,2014-05-05,Campania,Salerno,No,0,CPA113143857,Simona,Greco
1053,RAG81187,2019-02-21,Sicily,Ragusa,No,0,SCY802986249,Alessia,Fabbri
1054,NAP93917,2015-02-13,Campania,Naples,Yes,4,CPA151261291,Giacomo,Martinelli
1055,TRA48199,2019-05-02,Sicily,Trapani,No,0,SCY591489870,Margherita,Bianchi
1056,COR52792,2008-12-30,Calabria,Corigliano-Rossano,Yes,3,CLA526138585,Nicola,Russo
1057,AVE58221,2015-05-08,Campania,Avellino,Yes,7,CPA743156977,Rita,Parisi
1058,CAS83603,2008-09-23,Calabria,Castrovillari,Yes,18,CLA816952425,Sebastiano,Pellegrini
1059,CAS62215,2020-12-06,Campania,Caserta,No,0,CPA567250935,Gioele,Greco
1060,MAR02091,2020-11-24,Sicily,Marsala,No,0,SCY418383549,Cosimo,Gatti
1061,BEN41426,2009-02-16,Campania,Benevento,Yes,2,CPA969102551,Michele,Ricci
1062,CAT44479,2010-10-13,Sicily,Catania,No,0,SCY883157977,Fausto,Ferraro
1063,VIT18936,2005-03-22,Sicily,Vittoria,No,0,SCY945129939,Stefano,Mazza
1064,TAR69166,2001-04-26,Puglia,Taranto,No,0,PGA454323189,Ezio,Rossi
1065,TRA25352,2001-02-26,Sicily,Trapani,No,0,SCY866560100,Paolo,Conti
1066,CAS80180,2003-10-21,Calabria,Castrovillari,No,0,CLA313145766,Serena,Greco
1067,BEN59124,2007-07-01,Campania,Benevento,No,0,CPA991900783,Emanuele,Rinaldi
1068,SAL15202,2000-05-20,Campania,Salerno,Yes,3,CPA25532696,Valerio,Neri
1069,AND33589,2018-07-01,Puglia,Andria,Yes,10,PGA232849828,Alessio,Santoro
1070,CAT51066,2012-06-30,Sicily,Catania,Yes,1,SCY660597525,Valentino,Neri
1071,AVE48265,2002-05-04,Campania,Avellino,Yes,13,CPA467809032,Fabio,D'angelo
1072,CAS08485,2000-06-23,Campania,Caserta,No,0,CPA708889434,Rocco,Fiore
1073,VIT78799,2014-01-02,Sicily,Vittoria,No,0,SCY552086702,Ilaria,Bruno
1074,ACR58890,2018-12-11,Calabria,Acri,Yes,1,CLA996883436,Federico,Longo
1075,RAG30374,2017-06-15,Sicily,Ragusa,No,0,SCY834464399,Riccardo,Fabbri
1076,MON57770,2020-06-24,Calabria,Montalto Uffugo,No,0,CLA932125164,Renato,Morelli
1077,NAP42829,2009-04-30,Campania,Naples,Yes,18,CPA48456192,Claudio,Bianco
1078,MES81645,2006-06-07,Sicily,Messina,Yes,12,SCY576750790,Raul,Ferrara
1079,COS92861,2014-04-07,Calabria,Cosenza,No,0,CLA698134340,Nicoletta,Santoro
1080,SYR80278,2020-02-20,Sicily,Syracuse,Yes,1,SCY596788843,Gabriella,Greco
1081,NAP12473,2021-03-06,Campania,Naples,Yes,9,CPA822651465,Saverio,Caputo
1082,AVE99379,2012-09-22,Campania,Avellino,No,0,CPA877581963,Ludovica,Milani
1083,BEN23806,2007-01-19,Campania,Benevento,Yes,4,CPA823500122,Sofia,Santoro
1084,COR13066,2003-09-14,Calabria,Corigliano-Rossano,No,0,CLA586294606,Ada,Caputo
1085,REN36036,2008-10-27,Calabria,Rende,No,0,CLA738419392,Walter,De Rosa
1086,AND05827,2000-09-02,Puglia,Andria,No,0,PGA339020374,Nicoletta,Greco
1087,COR02602,2014-09-13,Calabria,Corigliano-Rossano,No,0,CLA706442949,Alessandro,Amato
1088,SAL88872,2020-07-09,Campania,Salerno,No,0,CPA228684194,Amelia,Russo
1089,CAT23230,2012-12-30,Sicily,Catania,No,0,SCY659233111,Bruno,Russo
1090,CAT55143,2000-08-05,Calabria,Catanzaro,No,0,CLA742054554,Marta,Bianco
1091,GEL97648,2016-04-28,Sicily,Gela,Yes,14,SCY188890785,Tiziano,Bellini
1092,LAM32950,2009-11-27,Calabria,Lamezia Terme,No,0,CLA224497943,Riccardo,Greco
1093,MON95354,2015-07-08,Calabria,Montalto Uffugo,No,0,CLA606916453,Pietro,Testa
1094,NAP56250,2021-05-15,Campania,Naples,Yes,5,CPA833039056,Lorenzo,Greco
1095,CAS13434,2009-10-29,Calabria,Castrovillari,Yes,14,CLA42440456,Raffaello,Donati
1096,LAM49938,2012-11-20,Calabria,Lamezia Terme,No,0,CLA420600278,Fausto,Bruno
1097,CAL20737,2001-02-12,Sicily,Caltanissetta,No,0,SCY861693713,Tullio,Bruno
1098,MAR56483,2019-10-24,Sicily,Marsala,Yes,13,SCY823641902,Debora,Rossetti
1099,CAS42442,2004-03-29,Campania,Caserta,No,0,CPA886311702,Guido,Leone
1100,BEN82505,2009-03-23,Campania,Benevento,Yes,4,CPA20639361,Fabrizio,Greco
1101,LEC80752,2007-06-10,Puglia,Lecce,Yes,8,PGA534774102,Luca,Greco
1102,CAT12294,2020-01-11,Calabria,Catanzaro,No,0,CLA17860844,Gabriella,Martinelli
1103,RAG77628,2017-02-16,Sicily,Ragusa,Yes,15,SCY759878748,Miriam,Ferrari
1104,AND77431,2013-10-05,Puglia,Andria,Yes,14,PGA241897477,Silvio,Rinaldi
1105,NAP06626,2011-12-30,Campania,Naples,No,0,CPA368753487,Simona,Conti
1106,REG09109,2008-07-16,Calabria,Reggio Calabria,No,0,CLA636734832,Fulvio,Marini
1107,BEN79789,2006-08-20,Campania,Benevento,Yes,16,CPA982776305,Umberto,Messina
1108,GEL27672,2008-09-06,Sicily,Gela,No,0,SCY0484310,Massimiliano,Farina
1109,CAL81778,2007-08-22,Sicily,Caltanissetta,No,0,SCY371665272,Lapo,Bruno
1110,MES66210,2013-08-05,Sicily,Messina,No,0,SCY181110813,Pietro,Bianco
1111,NAP45711,2019-12-20,Campania,Naples,No,0,CPA745958612,Valentino,Bruno
1112,COR38467,2004-07-09,Calabria,Corigliano-Rossano,No,0,CLA651998758,Giacomo,Greco
1113,SYR89375,2017-02-05,Sicily,Syracuse,No,0,SCY523152519,Corrado,Gallo
1114,AVE69712,2002-03-22,Campania,Avellino,No,0,CPA234544279,Rossana,Bianco
1115,PAL64007,2007-06-20,Sicily,Palermo,Yes,1,SCY176780127,Iole,Greco
1116,NAP26121,2002-04-04,Campania,Naples,No,0,CPA525523346,Luca,De Rosa
1117,SAL14212,2004-12-11,Campania,Salerno,No,0,CPA721076780,Elisa,Sanna
1118,NAP81798,2015-11-26,Campania,Naples,No,0,CPA185390177,Cecilia,Santoro
1119,SAL74792,2018-11-13,Campania,Salerno,Yes,8,CPA954248430,Debora,Bianco
1120,CAS84768,2020-05-17,Campania,Caserta,No,0,CPA410186187,Ruggero,Farina
1121,AND60258,2018-08-18,Puglia,Andria,No,0,PGA233893574,Guido,Santoro
1122,BEN27175,2013-10-19,Campania,Benevento,Yes,7,CPA508448328,Massimiliano,Russo
1123,RAG67287,2002-07-21,Sicily,Ragusa,Yes,17,SCY215314588,Renato,Ferrari
1124,CRO95370,2021-07-04,Calabria,Crotone,No,0,CLA716564362,Stefano,Marino
1125,MES08191,2004-10-30,Sicily,Messina,No,0,SCY805945893,Amelia,Rinaldi
1126,ACR56970,2006-01-16,Calabria,Acri,Yes,9,CLA71647296,Mauro,Ruggiero
1127,SAL17170,2021-10-12,Campania,Salerno,No,0,CPA658458515,Massimo,Bianchi
1128,GEL68487,2021-02-12,Sicily,Gela,No,0,SCY734628728,Ezio,Bruno
1129,SAL75356,2016-12-11,Campania,Salerno,No,0,CPA792676900,Vincenzo,Valentini
1130,CAT13235,2002-07-11,Sicily,Catania,No,0,SCY912758529,Matteo,Bruno
1131,LAM41876,2005-10-01,Calabria,Lamezia Terme,No,0,CLA191740299,Gaia,Lombardi
1132,COR88866,2021-11-27,Calabria,Corigliano-Rossano,No,0,CLA635768245,Federica,Bruno
1133,SAL31087,2006-03-30,Campania,Salerno,No,0,CPA420669870,Rossana,Bruno
1134,PAL58317,2005-04-11,Sicily,Palermo,Yes,1,SCY46336146,Aldo,Bruno
1135,FOG62271,2003-01-19,Puglia,Foggia,No,0,PGA745869043,Ernesto,Battaglia
1136,TRA17190,2000-11-30,Sicily,Trapani,No,0,SCY846152588,Federica,Bruno
1137,GEL88206,2004-09-18,Sicily,Gela,No,0,SCY544330106,Serena,Farina
1138,CAT39601,2019-03-31,Sicily,Catania,Yes,18,SCY412401359,Lavinia,Cattaneo
1139,CAT72373,2012-11-02,Calabria,Catanzaro,No,0,CLA714356126,Valerio,Greco
1140,CAS26528,2004-07-04,Campania,Caserta,No,0,CPA718785962,Elvira,Bruno
1141,VIT84474,2009-01-01,Sicily,Vittoria,Yes,10,SCY908326762,Ilaria,Messina
1142,NAP92160,2019-07-06,Campania,Naples,Yes,2,CPA632144166,Cecilia,Bruno
1143,CAT95688,2005-12-03,Sicily,Catania,Yes,17,SCY730568022,Gabriella,Conte
1144,VIB05912,2007-02-17,Calabria,Vibo Valentia,Yes,3,CLA822969181,Ernesto,Bruno
1145,NAP59128,2020-11-22,Campania,Naples,Yes,7,CPA752977441,Tullio,De Santis
1146,VIB23512,2020-05-07,Calabria,Vibo Valentia,No,0,CLA991360839,Valentino,Bruno
1147,FOG38506,2002-01-04,Puglia,Foggia,Yes,3,PGA744211418,Simone,Bruno
1148,TRA02535,2017-02-02,Sicily,Trapani,Yes,1,SCY801375917,Raffaele,Greco
1149,RAG32522,2021-05-24,Sicily,Ragusa,Yes,15,SCY200175871,Dario,Serra
1150,FOG56436,2016-05-17,Puglia,Foggia,No,0,PGA532802692,Viola,Greco
1151,REN08590,2007-04-24,Calabria,Rende,Yes,3,CLA797912150,Massimo,Ferrara
1152,CAT67673,2003-12-13,Calabria,Catanzaro,No,0,CLA679609083,Roberto,Bianco
1153,AVE93455,2013-05-02,Campania,Avellino,No,0,CPA665788565,Sabina,Santoro
1154,VIB88090,2003-07-31,Calabria,Vibo Valentia,No,0,CLA10359073,Caterina,Valentini
1155,PAL68741,2000-12-22,Sicily,Palermo,Yes,13,SCY410058715,Matteo,Sartori
1156,TRA89717,2020-07-01,Sicily,Trapani,Yes,5,SCY414902855,Claudia,Bruno
1157,LAM67679,2013-12-09,Calabria,Lamezia Terme,Yes,12,CLA252609401,Gioia,Riva
1158,CAT91876,2015-03-01,Sicily,Catania,Yes,6,SCY748121589,Antonello,Rossi
1159,ACR88007,2011-07-25,Calabria,Acri,No,0,CLA29717867,Andrea,Bernardi
1160,LAM68771,2009-06-13,Calabria,Lamezia Terme,No,0,CLA630809457,Walter,Rossi
1161,AVE33069,2004-05-29,Campania,Avellino,Yes,5,CPA5189809,Carlo,Mancini
1162,SAL54354,2018-10-08,Campania,Salerno,Yes,14,CPA554590192,Violante,Sala
1163,COR12594,2012-05-18,Calabria,Corigliano-Rossano,Yes,15,CLA778561985,Domenico,Marino
1164,RAG62126,2015-10-17,Sicily,Ragusa,No,0,SCY762543877,Fabio,Bruno
1165,RAG42170,2009-05-11,Sicily,Ragusa,No,0,SCY741582412,Ruggero,Bruno
1166,GEL05455,2021-03-08,Sicily,Gela,No,0,SCY294464094,Gabriele,Rossi
1167,CAT80238,2014-04-02,Sicily,Catania,No,0,SCY326741870,Adele,Santoro
1168,VIT51234,2014-06-20,Sicily,Vittoria,Yes,16,SCY857641253,Gabriele,Bruno
1169,NAP11115,2001-07-13,Campania,Naples,Yes,18,CPA836766428,Sara,Rinaldi
1170,MON91171,2017-03-20,Calabria,Montalto Uffugo,No,0,CLA173852459,Filippo,Silvestri
1171,AND95412,2016-09-16,Puglia,Andria,No,0,PGA585547190,Ilaria,Rossetti
1172,COR52316,2012-02-01,Calabria,Corigliano-Rossano,No,0,CLA971631407,Noemi,Russo
1173,CAL94961,2000-05-19,Sicily,Caltanissetta,No,0,SCY869919672,Daniele,Rizzi
1174,MAR26920,2001-09-19,Sicily,Marsala,Yes,8,SCY624712891,Debora,Ferretti
1175,MAR49867,2003-07-26,Sicily,Marsala,Yes,3,SCY83719434,Margherita,Conti
1176,ACR58041,2000-02-11,Calabria,Acri,Yes,6,CLA618658591,Adele,Costantini
1177,ACR56715,2022-02-07,Calabria,Acri,No,0,CLA393383590,Massimo,De Santis
